SOURCELONG:Epic Level Handbook 3.0	SOURCESHORT:ELH30	SOURCEWEB:http://www.gozzilioni.net																														
																																
###Block:Abilities	CATEGORY:	TYPE:	VISIBLE:	Special ABility					Define					Bonus					Stackable?	Multiple?	Choose	select										Source Page
Blightfire	CATEGORY:Special Ability	TYPE:ShadowOfTheVoidRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:Living creatures taking damage from a shadow of the void's incorporeal touch attack find themselves ignited with blightfire; cold, black flames cascade over their bodies, and they must succeed at a Fort save (DC %1) or permanently lose 6 points of Constitution. The opponent must continue to save every round for the next 6 rounds (7 rounds total) to avoid being permanently drained of 6 more Con points. The creature heals 30 points of damage whenever it drains 6 points of Constitution, gaining any excess as temporary hit points. If the opponent is slain by blightfire, only icy fragments of the victim remain, until they reform as a winterwight. The temporary hit points gained by the shadow of the void's blazefire last maximum of 1 hour.|BlightfireDC	KEY:Shadow of the Void ~ Blightfire				DEFINE:BlightfireDC|0					BONUS:VAR|BlightfireDC|DefaultDCCha	BONUS:VAR|BlightfireDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Blightfire)								ABILITY:Ability Focus|AUTOMATIC|Blightfire									SOURCEPAGE:ELH
Create Spawn	CATEGORY:Special Ability	TYPE:ShadowOfTheVoidRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:Any humanoid slain by a shadow of the void becomes a winterwight in 1d4 rounds. Winterwights are under the command of the shadow of the void that created them and remain enslaved until its death. They do not possess any of the abilities they had in life, though they do possess general knowledge of the slain creature. This knowledge is used for evil purposes, if possible.	KEY:Shadow of the Void ~ Create Spawn																											SOURCEPAGE:ELH
Spell-Like Abilities	CATEGORY:Special Ability	TYPE:ShadowOfTheVoidRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Shadow of the Void ~ Spell-Like Abilities																		SPELLS:Innate|TIMES=3|CASTERLEVEL=24|Deeper Darkness|Otiluke's Freezing Sphere									SOURCEPAGE:ELH
Cold Aura	CATEGORY:Special Ability	TYPE:ShadowOfTheVoidRaceTrait.SpecialQuality.Supernatural	VISIBLE:YES	DESC:A 10-foot-radius spread cold aura surround's a shadow of the void. All creatures of the cold subtype in the area (including the shadow of the void) are treated as if having turn resistance +6 (if undead) and fast healing 10. Creatures subject to cold damage take 2d10 points of cold damage each round they remain within the cold aura.	KEY:Shadow of the Void ~ Cold Aura																											SOURCEPAGE:ELH
																																
Race Traits ~ Shape of Fire	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=ShapeOfFireRaceTrait											BONUS:VAR|Maneuverability|4|TYPE=Base	BONUS:COMBAT|AC|20|TYPE=Insight	BONUS:VAR|TurnResistanceBonus|6																
Blazefire	CATEGORY:Special Ability	TYPE:ShapeOfFireRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:Living creatures taking damage from a shape of fire's incorporeal touch attack find themselves ignited with blazefire; white-hot, lambent flames cascade over their bodies, and they must succeed at a Fort save (DC %1) or permanently lose 10 hit points. The opponent must continue to save every round for the next 6 rounds (7 rounds total) to avoid being permanently drained of 10 more hit points each round. The shape of fire heals the same amount of damage whenever a creature is drained, gaining any excess hit points as temporary hit points. If the opponent is slain by blazefire, only blackened ash remains of the victim. Hit points lost to the blazefire never heal naturally and cannot be magically restored-they are gone for good. The temporary hit points gained by the shape of fire's blazefire last maximum of 1 hour.|BlazefireDC	KEY:Shape of Fire ~ Blazefire				DEFINE:BlazefireDC|0					BONUS:VAR|BlazefireDC|DefaultDCCha	BONUS:VAR|BlazefireDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Blazefire)								ABILITY:Ability Focus|AUTOMATIC|Blazefire									SOURCEPAGE:ELH
Create Spawn	CATEGORY:Special Ability	TYPE:ShapeOfFireRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:Any humanoid slain by a shape of fire becomes a lavawight in 1d4 rounds. Lavawights are under the command of the shape of fire that created them and remain enslaved until its death. They do not possess any of the abilities they had in life.	KEY:Shape of Fire ~ Create Spawn																											SOURCEPAGE:ELH
Spell-Like Abilities	CATEGORY:Special Ability	TYPE:ShapeOfFireRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Shape of Fire ~ Spell-Like Abilities																		SPELLS:Innate|TIMES=3|CASTERLEVEL=24|Fire Storm|Incendiary Cloud									SOURCEPAGE:ELH
Heat Aura	CATEGORY:Special Ability	TYPE:ShapeOfFireRaceTrait.SpecialQuality.Supernatural	VISIBLE:YES	DESC:A 10-foot-radius spread heat aura surrounds a shape of fire. All creatures of the fire subtype in the area (including the shape of fire) are treated as if having turn resistance +6 (if undead) and fast healing 10. Creatures subject to fire damage take 2d10 points of fire damage each round they remain within the heat aura.	KEY:Shape of Fire ~ Heat Aura																											SOURCEPAGE:ELH
																																
Race Traits ~ Sirrush	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=SirrushRaceTrait|Scent|Resistance to Acid|Resistance to Cold|Resistance to Electricity|Resistance to Fire|Resistance to Sonic	AUTO:LANG|Sylvan|Draconic										BONUS:VAR|BlindsightRange|300|TYPE=Base	BONUS:VAR|FastHealing|20|TYPE=Base	BONUS:VAR|AcidResistanceBonus,ColdResistanceBonus,ElectricityResistanceBonus,FireResistanceBonus,SonicResistanceBonus|10|TYPE=Resistance																
Stunning Roar	CATEGORY:Special Ability	TYPE:SirrushRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:Every 1d4 rounds, a sirrush can loose a sonic attack of such volume that it stuns all creatures in a 60-foot spread for 1d4 rounds if they fail a Fortitude saving throw (DC %1).|StunningRoarDC	KEY:Sirrush ~ Stunning Roar				DEFINE:StunningRoarDC|0					BONUS:VAR|StunningRoarDC|DefaultDCCha	BONUS:VAR|StunningRoarDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Stunning Roar)								ABILITY:Ability Focus|AUTOMATIC|Stunning Roar									SOURCEPAGE:ELH
Pounce	CATEGORY:Special Ability	TYPE:SirrushRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:If a sirrush charges or leaps upon a foe during its first round of combat, it can make a full attack even if it has already taken a move action.	KEY:Sirrush ~ Pounce																											SOURCEPAGE:ELH
Headloss Resistance	CATEGORY:Special Ability	TYPE:SirrushRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:A sirrush's thick bony plate protects its neck like a shield and provides resistance from effects that could normally behead it, such as a vorpal weapon. When a sirrush or three-headed sirrush would otherwise lose its head, it instead makes a Fortitude saving throw (DC 10 + 1/2 HD of attacker + attacker's Str modifier). On a failed save, the sirrush's head leaves its shoulders normally, but on a successful save, the sirrush is unaffected by the beheading, A sirrush dies when beheaded; a multi-headed sirrush goes on fighting until all its heads are lost (the only penalty it incurs is one or two fewer bite attacks when it makes a full attack).	KEY:Sirrush ~ Headloss Resistance																											SOURCEPAGE:ELH
																																
Race Traits ~ Slaad (White Slaad)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|Slaad Subtraits|TYPE=SlaadWhiteSlaadRaceTrait	AUTO:LANG|Common										BONUS:VAR|FastHealing|15|TYPE=Base																		
Stun	CATEGORY:Special Ability	TYPE:SlaadWhiteSlaadRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:A white slaad can make an attacks as though it had the Stunning Fist feat (see Chapter 5 of the Player's Handbook) nine times per day. The Fortitude save DC is 30.	KEY:Slaad (White Slaad) ~ Stun																		ABILITY:FEAT|VIRTUAL|Stunning Fist									SOURCEPAGE:ELH
Chaos Bite	CATEGORY:Special Ability	TYPE:SlaadWhiteSlaadRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:On a successful bite attack, the slaad deals an additional 8d4 points of chaotic damage. Unless the chaos infecting the wound is somehow neutralized, it deals another 4d4 points of chaotic damage every subsequent round for 9 rounds.	KEY:Slaad (White Slaad) ~ Chaos Bite																											SOURCEPAGE:ELH
Chaos Spittle	CATEGORY:Special Ability	TYPE:SlaadWhiteSlaadRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:A white slaad can spit a glob of chaos at any target it can see within 60 feet as a ranged touch attack. The chaos deals 10d4 points of chaotic damage (no splash damage). Unless the chaos is somehow neutralized, the glob deals another 5d4 points of chaotic damage every subsequent round for 9 rounds.	KEY:Slaad (White Slaad) ~ Chaos Spittle																											SOURCEPAGE:ELH
Weaponbreaker	CATEGORY:Special Ability	TYPE:SlaadWhiteSlaadRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:When a white slaad uses its Sunder feat, it rolls damage twice and takes the higher of the two rolls as the roll to break the weapon.	KEY:Slaad (White Slaad) ~ Weaponbreaker																											SOURCEPAGE:ELH
Spell-Like Abilities	CATEGORY:Special Ability	TYPE:SlaadWhiteSlaadRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Slaad (White Slaad) ~ Spell-Like Abilities																		SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=21|Animate Objects|Circle of Death|Chaos Hammer|Cloak of Chaos|Deeper Darkness|Dispel Law|Cause fear|Finger of Death|Fireball|Fly|Dispel Magic (Greater)|Identify|Invisibility (Greater)|Magic Circle against Law|Plane Shift|Power Word Blind|Power Word Kill|See Invisibility|Shatter|Teleport (Greater)|Word of Chaos	SPELLS:Innate|TIMES=1|CASTERLEVEL=21|Implosion|Peripety|Ruin								SOURCEPAGE:ELH
Alternate Form	CATEGORY:Special Ability	TYPE:SlaadWhiteSlaadRaceTrait.SpecialQuality.Supernatural	VISIBLE:YES	DESC:A white slaad can shift between its natural form and any humanoid form at will as a standard action. A white slaad can remain in humanoid form indefinitely. The ability is otherwise similar to alter self cast by a 21st-level caster.	KEY:Slaad (White Slaad) ~ Alternate Form																											SOURCEPAGE:ELH
Summon Slaad	CATEGORY:Special Ability	TYPE:SlaadWhiteSlaadRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES	DESC:Three times per day a white slaad can attempt to summon 2-4 gray slaadi (01-20 fails, 21-100 succeeds), or 1-2 death slaadi (01-60 fails, 61- 100 succeeds).	KEY:Slaad (White Slaad) ~ Summon Slaad																											SOURCEPAGE:ELH
Telepathy	CATEGORY:Special Ability	TYPE:SlaadWhiteSlaadRaceTrait.SpecialQuality.Supernatural	VISIBLE:YES	DESC:White slaadi can communicate telepathically with any creature within 100 feet that has a language.	KEY:Slaad (White Slaad) ~ Telepathy									BONUS:VAR|TelepathyRange|100|TYPE=Base																		SOURCEPAGE:ELH
																																
Race Traits ~ Slaad (Black Slaad)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|Slaad Subtraits|TYPE=SlaadBlackSlaadRaceTrait	AUTO:LANG|Common										BONUS:VAR|FastHealing|30|TYPE=Base																		
Stun	CATEGORY:Special Ability	TYPE:SlaadBlackSlaadRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:A black slaad can make an attacks as though it had the Stunning Fist feat (see Chapter 5 of the Player's Handbook) nine times per day. The Fortitude save DC is 34.	KEY:Slaad (Black Slaad) ~ Stun																		ABILITY:FEAT|VIRTUAL|Stunning Fist									SOURCEPAGE:ELH
Chaos Touch	CATEGORY:Special Ability	TYPE:SlaadBlackSlaadRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:On a successful tongue melee attack, the slaad deals 10d4 points of chaotic damage. Unless the chaos infecting the wound is somehow neutralized, it deals another 5d4 points of chaotic damage every subsequent round for 11 Rounds.																												SOURCEPAGE:ELH
Chaos Spittle	CATEGORY:Special Ability	TYPE:SlaadBlackSlaadRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:A black slaad can spit a glob of chaos at any target it can see within 120 feet as a ranged touch attack. The chaos deals 20d4 points of chaos damage (no splash damage). Unless the chaos is somehow neutralized, the glob deals another 10d4 points of damage every subsequent round for 11 rounds.	KEY:Slaad (Black Slaad) ~ Chaos Spittle																											SOURCEPAGE:ELH
Weaponbreaker	CATEGORY:Special Ability	TYPE:SlaadBlackSlaadRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:When a black slaad uses its Sunder feat, it rolls damage twice and takes the higher of the two rolls as the roll to break the weapon	KEY:Slaad (Black Slaad) ~ Weaponbreaker																											SOURCEPAGE:ELH
Spell-Like Abilities	CATEGORY:Special Ability	TYPE:SlaadBlackSlaadRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Slaad (Black Slaad) ~ Spell-Like Abilities																		SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=21|Animate Objects|Circle of Death|Chaos Hammer|Cloak of Chaos|Death Knell|Deeper Darkness|Dispel Law|Cause fear|Finger of Death|Fireball|Fly|Dispel Magic (Greater)|Identify|Invisibility (Greater)|Lightning Bolt|Magic Circle against Law|Plane Shift|Power Word Blind|Power Word Kill|Protection from Law|See Invisibility|Shatter|Teleport (Greater)|Word of Chaos	SPELLS:Innate|TIMES=1|CASTERLEVEL=21|Implosion|Peripety|Ruin|Spell Worm								SOURCEPAGE:ELH
Alternate Form	CATEGORY:Special Ability	TYPE:SlaadBlackSlaadRaceTrait.SpecialQuality.Supernatural	VISIBLE:YES	DESC:A black slaad can shift between its natural and any humanoid form at will as a standard action. A black slaad can remain in humanoid form indefinitely. The ability is otherwise similar to alter self cast by a 21st-level caster.	KEY:Slaad (Black Slaad) ~ Alternate Form																											SOURCEPAGE:ELH
Summon Slaad	CATEGORY:Special Ability	TYPE:SlaadBlackSlaadRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES	DESC:Three times per day a black slaad can attempt to summon 2-4 death slaadi (01-20 fails, 21-100 succeeds), or 1-2 white slaadi (01-60 fails, 61-100 succeeds).	KEY:Slaad (Black Slaad) ~ Summon Slaad																											SOURCEPAGE:ELH
Telepathy	CATEGORY:Special Ability	TYPE:SlaadBlackSlaadRaceTrait.SpecialQuality.Supernatural	VISIBLE:YES	DESC:Black slaadi can communicate telepathically with any creature within 100 feet that has a language.	KEY:Slaad (Black Slaad) ~ Telepathy									BONUS:VAR|TelepathyRange|100|TYPE=Base																		SOURCEPAGE:ELH
																																
Race Traits ~ Tayellah	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=TayellahRaceTrait											BONUS:COMBAT|AC|15|TYPE=Insight																		
Poison	CATEGORY:Special Ability	TYPE:TayellahRaceTrait.SpecialAttack.Extraordinary.Poison	VISIBLE:YES	DESC:Injury, Fort DC %1, initial damage 2d10 CON, secondary damage 2d10 CON. The save DC is Constitution-based.|PoisonDC	KEY:Tayellah ~ Poison				DEFINE:PoisonDC|0					BONUS:VAR|PoisonDC|DefaultDCCon	BONUS:VAR|PoisonDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Poison)								ABILITY:Ability Focus|AUTOMATIC|Poison									SOURCEPAGE:ELH
Pounce	CATEGORY:Special Ability	TYPE:TayellahRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:If a tayellah leaps upon a foe during the first round of combat, it can make a full attack even if it has already taken a move action.	KEY:Tayellah ~ Pounce																											SOURCEPAGE:ELH
Improved Grab	CATEGORY:Special Ability	TYPE:TayellahRaceTrait.SpecialAttack.Extraordinary.Improved Grab	VISIBLE:YES	DESC:To use this ability, the tayellah must hit with two of its claw attacks. If it gets a hold, it can rake.	KEY:Tayellah ~ Improved Grab																											SOURCEPAGE:ELH
Rake	CATEGORY:Special Ability	TYPE:TayellahRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:A tayellah that gets a hold can make two additional rake attacks (+44 melee) with legs it normally only uses for walking, dealing 4d6+5 points of damage each. If the tayellah pounces on an opponent, it can also rake.	KEY:Tayellah ~ Rake																		NATURALATTACKS:Rake,Weapon.Natural.Finesseable.Melee.Piercing.Slashing,*2,4d6	BONUS:WEAPONPROF=Rake|DAMAGE|-STR/2								SOURCEPAGE:ELH
																																
Race Traits ~ Thorciasid	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=ThorciasidRaceTrait|Scent|Resistance To Fire	AUTO:LANG|Common|Elven|Dwarven|Giant										BONUS:VAR|DarkvisionRange|180|TYPE=Racial	BONUS:VAR|FireResistanceBonus|30|TYPE=Resistance																	
Cocoon	CATEGORY:Special Ability	TYPE:ThorciasidRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:A thorciasid can eject a stream of noxious goo that hardens on contact, potentially fixing a subject in place and hindering its movement and actions. Using a standard action, the thorciasid makes a ranged touch attack against any foe it can see up to 60 feet away. If it succeeds at the ranged touch attack, the subject makes a grapple check against the cocoon. This is accomplished as if the thorciasid itself were making the grapple check with a competence bonus of +10, for a total check modifier of +37. On a failed check for the subject, the goo hardens into a partial cocoon, and the victim is treated as if grappled (even though the thorciasid is free to do as it desires). The subject can attempt to break the grapple of the cocoon (or use Escape Artist) each round, making an opposed grapple check against the cocoon (check modifier +37 for the cocoon). A thorciasid can reinforce a partial cocoon by spending a standard action secreting additional goo. Each action so spent provides an additional +5 to the cocoon's grapple check modifier. Visually, the victim becomes more and more covered and is finally completely encased in a cocoon. Even fully encased victims can still breathe, and a thorciasid can drain a victim's life force at its leisure.	KEY:Thorciasid ~ Cocoon																											SOURCEPAGE:ELH
Ability Drain	CATEGORY:Special Ability	TYPE:ThorciasidRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:On a successful melee touch attack with a forelimb, the thorciasid permanently drains 1d4+1 points of Strength, 1d4+1 points of Dexterity, and 1 point of Constitution from the victim. The thorciasid regains 20 lost hit points with each successful ability drain.	KEY:Thorciasid ~ Ability Drain																											SOURCEPAGE:ELH
Energy Drain	CATEGORY:Special Ability	TYPE:ThorciasidRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:On a successful melee touch attack with an antenna, the thorciasid gives the victim one negative level. Each negative level bestowed upon a victim gives the thorciasid +1 bonus to its Constitution that lasts for 24 hours. The negative levels similarly last for 24 hours, at which time the victim must make a Fortitude saving throw (DC %1) to avoid level loss. A combination of the thorciasid's ability drain and energy drain abilities provides the creature all the "nutrition" it needs to survive.|EnergyDrainDC	KEY:Thorciasid ~ Energy Drain				DEFINE:EnergyDrainDC|0					BONUS:VAR|EnergyDrainDC|DefaultDCCha	BONUS:VAR|EnergyDrainDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Energy Drain)								ABILITY:Ability Focus|AUTOMATIC|Energy Drain									SOURCEPAGE:ELH
																																
Race Traits ~ Titan (Elder)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=TitanElderRaceTrait	AUTO:LANG|TYPE=Spoken										BONUS:COMBAT|AC|24|TYPE=Insight											AUTO:WEAPONPROF|Warhammer|Javelin							
Spell-Like Abilities	CATEGORY:Special Ability	TYPE:TitanElderRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Titan (Elder) ~ Spell-Like Abilitiy																		SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=29|Alter Self|Analyze Dweomer|Commune with Nature|Cure Critical Wounds|Eyebite|Freedom of Movement|Fly|Fog Cloud|Produce Flame|Protection from Energy|Read Magic|Remove Curse|Sanctuary|Sending|Speak with Animals|Soften Earth and Stone|Speak with Plants|Summon Monster VI|Teleport (Greater)|Wind Wall	SPELLS:Innate|TIMES=3|CASTERLEVEL=29|Antilife Shell|Astral Projection|Contact other Plane|Dispel Magic (Greater)|Scrying (Greater)|Invisibility Purge|Plane Shift								SOURCEPAGE:ELH
Spells	CATEGORY:Special Ability	TYPE:TitanElderRaceTrait.SpecialAttack	VISIBLE:YES	DESC:An elder titan can use arcane spells as a 29thlevel wizard or divine spells as a 29th-level cleric, from the cleric list and from the Knowledge and Magic domains. He will also possess the knowledge of at least three epic spells and the means by which to develop them, though he may not have done so himself.	KEY:Titan (Elder) ~ Spells																											SOURCEPAGE:ELH
																																
Race Traits ~ Treant (Elder)	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=TreantElderRaceTrait|Vulnerability To Fire	AUTO:LANG|Treant|Common|Sylvan																												
Animate Trees	CATEGORY:Special Ability	TYPE:TreantElderRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES	DESC:An elder treant can animate trees within 500 feet at will, controlling up to six trees at a time. It takes a full round for a normal tree to uproot itself. Thereafter it moves and fights as a treant in all physical respects. Animated trees lose their ability to move if the elder treant who animated them is incapacitated or moves out of range.	KEY:Treant (Elder) ~ Animate Trees																											SOURCEPAGE:ELH
Trample	CATEGORY:Special Ability	TYPE:TreantElderRaceTrait.SpecialAttack.Extraordinary.Trample	VISIBLE:YES	DESC:An elder treant can trample Gargantuan or smaller creatures for 8d20+40 points of damage, Opponents who do not make attacks of opportunity against the elder treant can attempt a Reflex save (DC %1) to halve the damage.|TrampleDC	KEY:Treant (Elder) ~ Trample				DEFINE:TrampleDC|0					BONUS:VAR|TrampleDC|DefaultDCStr	BONUS:VAR|TrampleDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Trample)	BONUS:VAR|TrampleDice|8	BONUS:VAR|TrampleDieSize|20|TYPE=Base	BONUS:VAR|TrampleDamage|-STR/2					ABILITY:Ability Focus|AUTOMATIC|Trample									SOURCEPAGE:ELH
Triple Damage against Objects	CATEGORY:Special Ability	TYPE:TreantelderRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:An elder treant that makes a full attack against an object or structure deals triple damage.	KEY:Treant (Elder) ~ Triple Damage against Objects																											SOURCEPAGE:ELH
Skills	CATEGORY:Special Ability	TYPE:TreantelderRaceTrait.SpecialQuality	VISIBLE:YES	DESC:*They have a +24 racial bonus on Hide checks made in forested areas.	KEY:Treant (Elder) ~ Skills									BONUS:SITUATION|Hide=Forested area|24|TYPE=Racial																		SOURCEPAGE:ELH
Spell-Like Abilities	CATEGORY:Special Ability	TYPE:TreantElderRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Treant (Elder) ~ Spell-Like Abilities																		SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=23|Animal Messenger|Control Plants|Speak with Plants|Stone Tell	SPELLS:Innate|TIMES=3|CASTERLEVEL=23|Cure Light Wounds (Mass) ~ Plants only|Plant Growth|Sunburst|Wall of Thorns	SPELLS:Innate|TIMES=1|CASTERLEVEL=23|Shambler							SOURCEPAGE:ELH
																																
Race Traits ~ Umbral Blot	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=UmbralBlotRaceTrait|Resistance To Acid|Resistance To Cold|Resistance To Electricity|Resistance To Fire|Resistance To Sonic											BONUS:VAR|Maneuverability|5|TYPE=Base	BONUS:VAR|BlindsightRange|200|TYPE=Base	BONUS:VAR|FastHealing|10|TYPE=Base	BONUS:VAR|AcidResistanceBonus,ColdResistanceBonus,ElectricityResistanceBonus,FireResistanceBonus,SonicResistanceBonus|30|TYPE=Resistance															
Disintegrating Touch	CATEGORY:Special Ability	TYPE:UmbralBlotRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:Any material object that comes into contact with a blackball is immediately disintegrated unless it succeeds at a Fortitude save (DC %1). A character or object that has been disintegrated by an umbral blot disappears completely, leaving behind not even dust to mark its passing. Those who make a successful saving throw still take 5d6 points of damage from the disintegrating touch. Likewise, weapons or objects that save take a like amount of damage. (Remember, tended or held objects save with the same bonus as their owners.)|TrampleDC	KEY:Umbral Blot ~ Disintegrating Touch				DEFINE:DisintegratingTouchDC|0					BONUS:VAR|DisintegratingTouchDC|DefaultDCCha	BONUS:VAR|DisintegratingTouchDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Disintegrating Touch)								ABILITY:Ability Focus|AUTOMATIC|Disintegrating Touch									SOURCEPAGE:ELH
Vortex	CATEGORY:Special Ability	TYPE:UmbralBlotRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:Sometimes an umbral blot finds a particularly agile and speedy target eluding its touch. In such cases, it generally resorts to its vortex attack. Normally a blackball insulates itself somehow from the air around it (otherwise it would perpetually be at the center of a howling windstorm). If it chooses, instead of allowing the air to bend around it, the blackball can suspend this insulation, causing a sudden rush of wind to pour toward the blackball from all directions. This vortex sucks all the air from a 30-foot-by-30-foot-by-30-foot room in a single round, creating a sudden influx of air in its direction. All flying or floating creatures within 30 feet of the umbral blot who fail a Reflex save (DC %1) are swept along with the wind into contact with the blackball. Nonflying creatures within 30 feet who fail a Reflex save (DC 19) are pulled into contact with the umbral blot. Contact with an umbral blot could lead to disintegration, as noted above.|VortexDC	KEY:Umbral Blot ~ Vortex				DEFINE:VortexDC|0					BONUS:VAR|VortexDC|DefaultDCStr	BONUS:VAR|VortexDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Vortex)								ABILITY:Ability Focus|AUTOMATIC|Vortex									SOURCEPAGE:ELH
Spell Immunities	CATEGORY:Special Ability	TYPE:UmbralBlotRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:In addition to the spells that an umbral blot is immune to because of its construct traits, it is immune to disintegration spells and variations thereof.	KEY:Umbral Blot ~ Spell Immunities																											SOURCEPAGE:ELH
Planar Travel	CATEGORY:Special Ability	TYPE:UmbralBlotRaceTrait.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:A blackball can fold space at will, allowing it to use ethereal jaunt, dimension door, teleport without error, or plane shift at will as a standard action.	KEY:Umbral Blot ~ Planar Travel																											SOURCEPAGE:ELH
																																
Race Traits ~ Uvuudaum	CATEGORY:Internal	TYPE:Special	ABILITY:Special Ability|AUTOMATIC|TYPE=UvuudaumRaceTrait|Resistance to Electricity											BONUS:VAR|AdvancementByClass|1	BONUS:VAR|BlindsightRange|500|TYPE=Base	BONUS:VAR|ElectricityResistanceBonus|30|TYPE=Resistance	BONUS:VAR|FastHealing|20|TYPE=Base															
Confusion Aura	CATEGORY:Special Ability	TYPE:UvuudaumRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:This ability operates continuously, as the confusion spell but with a 30-toot radius. Potential victims can make a Will save (DC %1) to resist confusion. Those affected by the aura can make a new save every 4 rounds to throw off the effect. Once it has successfully resisted, a subject remains immune to that uvuudaum's confusion aura for 24 hours.|ConfusionAuraDC	KEY:Uvuudaum ~ Confusion Aura				DEFINE:ConfusionAuraDC|0					BONUS:VAR|ConfusionAuraDC|DefaultDCCha	BONUS:VAR|ConfusionAuraDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Confusion Aura)								ABILITY:Ability Focus|AUTOMATIC|Confusion Aura									SOURCEPAGE:ELH
Wisdom Drain	CATEGORY:Special Ability	TYPE:UvuudaumRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:This effect permanently reduces a living opponent's Wisdom score by 2d4 points when the creature hits with its head spike, or twice that amount on a critical hit (the blow flashes incomprehensible , obscene vistas into the subject's head, causing the Wisdom drain). The creature regains 5 lost hit points (or 10 on a critical hit) Whenever it drains Wisdom, gaining any excess hit points as temporary hit points. An opponent can avoid the Wisdom drain with a Fortitude save (DC %1). The temporary hit points gained by the uvuudaum's Wisdom drain last a maximum of 1 hour.|CharismaDrainDC	KEY:Uvuudaum ~ Wisdom Drain				DEFINE:WisdomDrainDC|0					BONUS:VAR|WisdomDrainDC|DefaultDCCha	BONUS:VAR|WisdomDrainDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Wisdom Drain)								ABILITY:Ability Focus|AUTOMATIC|Wisdom Drain									SOURCEPAGE:ELH
