SOURCELONG:Monsters of Faerun 3.0	SOURCESHORT:MCMoF30	SOURCEWEB:http://www.gozzilioni.net	SOURCEDATE:2001-02
																																	
# # Subrace Traits																																	
																																	
###Block: Traits																																	
Stone Walk	CATEGORY:Special Ability	TYPE:DwarfRaceTrait.RaceTrait.SpecialQuality	VISIBLE:YES	DESC:This ability allows Urdunnirs to pass through stone and earth as if it were air. They can carry up to twice their own body weight with them in this manner.	KEY:Urdunnir Dwarf ~ Stone Walk																											SOURCEPAGE:MCMoF	
Stone Shape	CATEGORY:Special Ability	TYPE:DwarfRaceTrait.RaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Urdunnir Dwarf ~ Stone Shape																		SPELLS:Innate|TIMES=1|TIMEUNIT=Round|CASTERLEVEL=8|Stone Shape									SOURCEPAGE:MCMoF	
Shape Metal	CATEGORY:Special Ability	TYPE:DwarfRaceTrait.RaceTrait.SpecialAttack.SpellLike	VISIBLE:YES	DESC:An urdunnir can also use a shape metal spell-like ability by concentrating for a full round and using this ability in the next round. The power works just like the stone shape spell, except that the urdunnir can only affect 5 cubic feet of metal. The dwarf must touch the metal to shape it, which may require a melee touch attack if an opponent is holding or wielding the object. If an urdunnir is prepared for an attack, he can reshape a metal weapon as it hits, taking only half damage from the attack and rendering the weapon useless. (The dwarf must spend one action preparing to use the power, then ready the shape metal ability on his next action, using the ability the next time he is struck in combat.) Magic weapons and armor receive a Fortitude saving throw against this power (see the saving throw rules under Strike an Object in Chapter 8 of the Player's Handbook).	KEY:Urdunnir Dwarf ~ Shape Metal																											SOURCEPAGE:MCMoF	
																																	
###Block:Abilities	CATEGORY:	TYPE:	VISIBLE:	Special ABility					Define					Bonus					Stackable?	Multiple?	Choose	select										Source Page	
CATEGORY=Internal|Race Traits ~ Dragon (Deep).MOD														BONUS:VAR|DragonLevelAdjustment|4|PREVAREQ:DragonAgeCategory,1	BONUS:VAR|DragonLevelAdjustment|4|PREVAREQ:DragonAgeCategory,2	BONUS:VAR|DragonLevelAdjustment|5|PREVAREQ:DragonAgeCategory,3																	
#size																																	
CATEGORY=Internal|Race Traits ~ Dragon (Deep).MOD														BONUS:VAR|DragonSizeGroup|1|TYPE=Base																			
#stats																																	
CATEGORY=Internal|Race Traits ~ Dragon (Deep).MOD															BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,2	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,3	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,4	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,5	BONUS:STAT|STR|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,6	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,7	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,8	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,9	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,10	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,11	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,12								
CATEGORY=Internal|Race Traits ~ Dragon (Deep).MOD																																	
CATEGORY=Internal|Race Traits ~ Dragon (Deep).MOD														BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,1		BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,3		BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,5	BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,6	BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,7	BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,8		BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,10	BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,11									
CATEGORY=Internal|Race Traits ~ Dragon (Deep).MOD														BONUS:STAT|INT|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,1		BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,3		BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,5		BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,7		BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,9		BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,11									
CATEGORY=Internal|Race Traits ~ Dragon (Deep).MOD														BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,1		BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,3		BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,5		BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,7		BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,9		BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,11									
CATEGORY=Internal|Race Traits ~ Dragon (Deep).MOD														BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,1		BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,3		BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,5		BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,7		BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,9		BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,11									
#SR																																	
CATEGORY=Internal|Race Traits ~ Dragon (Deep).MOD				SR:DragonSpellResistance														BONUS:VAR|DragonSpellResistance|21|PREVARGTEQ:DragonAgeCategory,5	BONUS:VAR|DragonSpellResistance|3|PREVARGTEQ:DragonAgeCategory,6	BONUS:VAR|DragonSpellResistance|2|PREVARGTEQ:DragonAgeCategory,7	BONUS:VAR|DragonSpellResistance|2|PREVARGTEQ:DragonAgeCategory,8	BONUS:VAR|DragonSpellResistance|1|PREVARGTEQ:DragonAgeCategory,9	BONUS:VAR|DragonSpellResistance|2|PREVARGTEQ:DragonAgeCategory,10	BONUS:VAR|DragonSpellResistance|1|PREVARGTEQ:DragonAgeCategory,11	BONUS:VAR|DragonSpellResistance|2|PREVARGTEQ:DragonAgeCategory,12								
#AC / DR																																	
CATEGORY=Internal|Race Traits ~ Dragon (Deep).MOD				DR:0/Magic										BONUS:VAR|DragonNaturalArmorBonus|3				BONUS:MISC|DR|Magic|5|PREVARGTEQ:DragonAgeCategory,5		BONUS:MISC|DR|Magic|5|PREVARGTEQ:DragonAgeCategory,7		BONUS:MISC|DR|Magic|5|PREVARGTEQ:DragonAgeCategory,9		BONUS:MISC|DR|Magic|5|PREVARGTEQ:DragonAgeCategory,11									
Breath Weapon	CATEGORY:Special Ability	TYPE:TrueDragonDeepDragonRaceTrait.SpecialAttack.Supernatural.Breath Weapon	VISIBLE:YES	DESC:A deep dragon's breath weapon is a cone of flesh-corrosive gas. Damage %1d%2, DC %3, Length %4|BreathWeaponDice|BreathWeaponDieSize|BreathWeaponDC|BreathWeaponCone	KEY:Dragon (Deep Dragon) ~ Breath Weapon									BONUS:VAR|BreathWeaponDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Breath Weapon)	BONUS:VAR|BreathWeaponDieSize|8|TYPE=Base								ABILITY:Ability Focus|AUTOMATIC|Breath Weapon									SOURCEPAGE:MCMoF	
Spells	CATEGORY:Special Ability	TYPE:TrueDragonDeepDragonRaceTrait.SpecialAttack.DragonSpellcasterSorcererCleric	VISIBLE:YES	DESC:A Brown Dragon cast spells as Sorcerer. Can also cast cleric spells and those from the Earth, Evil, and Trickery domains as arcane spells.	KEY:Dragon (Deep Dragon) ~ Spells								ADD:SPELLCASTER|Sorcerer/Cleric	BONUS:VAR|DragonSpellcasterLVL|((DragonAgeCategory-3)*2)	BONUS:PCLEVEL|Sorcerer/Cleric|DragonSpellcasterLVL-1	BONUS:VAR|EarthDomainAllowed,EvilDomainAllowed,TrickeryDomainAllowed|1|TYPE=Base	BONUS:ABILITYPOOL|Monster Domains|3						ABILITY:Internal|AUTOMATIC|Sorcerer/Cleric Class									SOURCEPAGE:MCMoF	
Frightful Presence	CATEGORY:Special Ability	TYPE:TrueDragonDeepDragonRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:%1'ft Frightful Presence (Will DC %2)|FrightfulPresenceRange|FrightfulPresenceDC	KEY:Dragon (Deep Dragon) ~ Frightful Presence				DEFINE:FrightfulPresenceRange|0	DEFINE:FrightfulPresenceDC|0				BONUS:VAR|FrightfulPresenceDC|DefaultDCCha	BONUS:VAR|FrightfulPresenceDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Frightful Presence)	BONUS:VAR|FrightfulPresenceRange|30*DragonAgeCategory							ABILITY:Ability Focus|AUTOMATIC|Frightful Presence									SOURCEPAGE:MCMoF	
True Seeing	CATEGORY:Special Ability	TYPE:TrueDragonDeepDragonRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:Deep dragons have a permanent form of true seeing (as the spell).	KEY:Dragon (Deep Dragon) ~ True Seeing									BONUS:VAR|HasTrueSeeingVision|1|TYPE=Base																		SOURCEPAGE:MCMoF	
Snake Form	CATEGORY:Special Ability	TYPE:TrueDragonDeepDragonRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:A deep dragon can assume its serpentine (legless) form three times per day at very young age and four times per day at juvenile age. This form is the same size as the dragon, but able to move through smaller tunnels because it has no legs. The dragon's AC worsens by -6 in this form. It moves at 30 feet, flies at 10 feet (poor), and swims at 30 feet. It loses all claw attacks in this form, but can constrict opponents, dealing damage depending on its size, as follows: Small 1d8, Medium-size 2d6, Large 2d8, Huge 3d6, Gargantuan 3d8, and Colossal 5d6. If the dragon hits with this attack, it can make a free grapple check (without provoking an attack of opportunity). If it wins this check, it grabs and constricts its victim, automatically dealing the above damage every round until the opponent dies or breaks free.	KEY:Dragon (Deep Dragon) ~ Snake Form	DESC:%1/day|SnakeFormTimes			DEFINE:SnakeFormTimes|0					BONUS:VAR|SnakeFormTimes|3|TYPE=Base	BONUS:VAR|SnakeFormTimes|1|PREVARGTEQ:DragonAgeCategory,4																	SOURCEPAGE:MCMoF	
Humanoid Form	CATEGORY:Special Ability	TYPE:TrueDragonDeepDragonRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:A deep dragoncan polymorph self into a humanoid form three times per day at young age, four times at juvenile age. It can alter the size, shape, hue, and features of its bipedal form to resemble a human, elf (surface or drow), half-elf, half-orc, orc, hobgoblin, dwarf, duergar, or any similar creature of Medium-size. If the dragon wears armor to improve its AC in this form, the armor is destroyed when the dragon changes shape.	KEY:Dragon (Deep Dragon) ~ Humanoid Form	DESC:%1/day|HumanoidFormTimes			DEFINE:HumanoidFormTimes|0					BONUS:VAR|HumanoidFormTimes|3|TYPE=Base	BONUS:VAR|HumanoidFormTimes|1|PREVARGTEQ:DragonAgeCategory,4																	SOURCEPAGE:MCMoF	
Detect Magic	CATEGORY:Special Ability	TYPE:TrueDragonDeepDragonRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Dragon (Deep Dragon) ~ Detect Magic																		SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=max(DragonAgeCategory,DragonSpellcasterLVL)|Detect Magic									SOURCEPAGE:MCMoF	
Freedom of Movement	CATEGORY:Special Ability	TYPE:TrueDragonDeepDragonRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Dragon (Deep Dragon) ~ Freedom of Movement																		SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=max(DragonAgeCategory,DragonSpellcasterLVL)|Freedom of Movement									SOURCEPAGE:MCMoF	
Transmute Rock to Mud	CATEGORY:Special Ability	TYPE:TrueDragonDeepDragonRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Dragon (Deep Dragon) ~ Transmute Rock to Mud																		SPELLS:Innate|TIMES=3|CASTERLEVEL=max(DragonAgeCategory,DragonSpellcasterLVL)|Transmute Rock to Mud									SOURCEPAGE:MCMoF	
Passwall	CATEGORY:Special Ability	TYPE:TrueDragonDeepDragonRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Dragon (Deep Dragon) ~ Passwall																		SPELLS:Innate|TIMES=3|CASTERLEVEL=max(DragonAgeCategory,DragonSpellcasterLVL)|Passwall									SOURCEPAGE:MCMoF	
Stone Shape	CATEGORY:Special Ability	TYPE:TrueDragonDeepDragonRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Dragon (Deep Dragon) ~ Stone Shape																		SPELLS:Innate|TIMES=3|CASTERLEVEL=max(DragonAgeCategory,DragonSpellcasterLVL)|Stone Shape									SOURCEPAGE:MCMoF	
																																	
# Race Traits ~ Dragon (Fang)	CATEGORY:Internal	TYPE:Special	ABILITY:Internal|AUTOMATIC|Dragon Defaults|True Dragon|Generic Dragon						BONUS:VAR|DragonAgeCategory|DragonLVL/3					ABILITY:Special Ability|AUTOMATIC|Dragon (Fang Dragon) ~ Increased Damage|Dragon (Fang Dragon) ~ Trip|Dragon (Fang Dragon) ~ Sound Imitation|Dragon (Fang Dragon) ~ Detect Magic|Dragon (Fang Dragon) ~ Read Magic|PREVARGTEQ:DragonAgeCategory,1		ABILITY:Special Ability|AUTOMATIC|Dragon (Fang Dragon) ~ Shield|PREVARGTEQ:DragonAgeCategory,3	ABILITY:Special Ability|AUTOMATIC|Dragon (Fang Dragon) ~ Dispel Magic|PREVARGTEQ:DragonAgeCategory,4	ABILITY:Special Ability|AUTOMATIC|Dragon (Fang Dragon) ~ Frightful Presence|PREVARGTEQ:DragonAgeCategory,5	ABILITY:Special Ability|AUTOMATIC|Dragon (Fang Dragon) ~ Spell Turning|PREVARGTEQ:DragonAgeCategory,6		ABILITY:Special Ability|AUTOMATIC|Dragon (Fang Dragon) ~ Telekinesis|PREVARGTEQ:DragonAgeCategory,8		ABILITY:Special Ability|AUTOMATIC|Dragon (Fang Dragon) ~ Fast Healing|PREVARGTEQ:DragonAgeCategory,10		ABILITY:Special Ability|AUTOMATIC|Dragon (Fang Dragon) ~ Globe of Invulnerability|PREVARGTEQ:DragonAgeCategory,12								
#CR														Wyrmling	Very Young	Young	Juvenile	Young Adult	Adult	Mature Adult	Old	Very Old	Ancient	Wyrm	Great Wyrm								
# CATEGORY=Internal|Race Traits ~ Dragon (Fang).MOD														BONUS:MISC|CR|3|PREVARGTEQ:DragonAgeCategory,1	BONUS:MISC|CR|1|PREVARGTEQ:DragonAgeCategory,2	BONUS:MISC|CR|1|PREVARGTEQ:DragonAgeCategory,3	BONUS:MISC|CR|2|PREVARGTEQ:DragonAgeCategory,4	BONUS:MISC|CR|2|PREVARGTEQ:DragonAgeCategory,5	BONUS:MISC|CR|2|PREVARGTEQ:DragonAgeCategory,6	BONUS:MISC|CR|2|PREVARGTEQ:DragonAgeCategory,7	BONUS:MISC|CR|3|PREVARGTEQ:DragonAgeCategory,8	BONUS:MISC|CR|2|PREVARGTEQ:DragonAgeCategory,9	BONUS:MISC|CR|1|PREVARGTEQ:DragonAgeCategory,10	BONUS:MISC|CR|1|PREVARGTEQ:DragonAgeCategory,11	BONUS:MISC|CR|2|PREVARGTEQ:DragonAgeCategory,12								
#LevelAdj																																	
# CATEGORY=Internal|Race Traits ~ Dragon (Fang).MOD														BONUS:VAR|DragonLevelAdjustment|3|PREVAREQ:DragonAgeCategory,1	BONUS:VAR|DragonLevelAdjustment|4|PREVAREQ:DragonAgeCategory,2	BONUS:VAR|DragonLevelAdjustment|5|PREVAREQ:DragonAgeCategory,3	BONUS:VAR|DragonLevelAdjustment|5|PREVAREQ:DragonAgeCategory,4																
#size																																	
# CATEGORY=Internal|Race Traits ~ Dragon (Fang).MOD														BONUS:VAR|DragonSizeGroup|9|TYPE=Base																			
#stats																																	
# CATEGORY=Internal|Race Traits ~ Dragon (Fang).MOD															BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,2	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,3	BONUS:STAT|STR|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,4	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,5	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,6	BONUS:STAT|STR|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,7	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,8	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,9	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,10	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,11	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,12								
# CATEGORY=Internal|Race Traits ~ Dragon (Fang).MOD																																	
# CATEGORY=Internal|Race Traits ~ Dragon (Fang).MOD														BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,1		BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,3	BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,4		BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,6		BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,8		BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,10		BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,12								
# CATEGORY=Internal|Race Traits ~ Dragon (Fang).MOD														BONUS:STAT|INT|-2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,1		BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,3		BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,5		BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,7		BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,9		BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,11	BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,12								
# CATEGORY=Internal|Race Traits ~ Dragon (Fang).MOD														BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,1		BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,3		BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,5		BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,7		BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,9		BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,11									
# CATEGORY=Internal|Race Traits ~ Dragon (Fang).MOD														BONUS:STAT|CHA|-2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,1		BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,3		BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,5		BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,7		BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,9		BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,11	BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,12								
#SR																																	
# CATEGORY=Internal|Race Traits ~ Dragon (Fang).MOD				SR:DragonSpellResistance													BONUS:VAR|DragonSpellResistance|16|PREVARGTEQ:DragonAgeCategory,4	BONUS:VAR|DragonSpellResistance|2|PREVARGTEQ:DragonAgeCategory,5	BONUS:VAR|DragonSpellResistance|2|PREVARGTEQ:DragonAgeCategory,6	BONUS:VAR|DragonSpellResistance|2|PREVARGTEQ:DragonAgeCategory,7	BONUS:VAR|DragonSpellResistance|3|PREVARGTEQ:DragonAgeCategory,8	BONUS:VAR|DragonSpellResistance|2|PREVARGTEQ:DragonAgeCategory,9	BONUS:VAR|DragonSpellResistance|1|PREVARGTEQ:DragonAgeCategory,10	BONUS:VAR|DragonSpellResistance|1|PREVARGTEQ:DragonAgeCategory,11	BONUS:VAR|DragonSpellResistance|2|PREVARGTEQ:DragonAgeCategory,12								
#AC / DR																																	
# CATEGORY=Internal|Race Traits ~ Dragon (Fang).MOD				DR:0/Magic										BONUS:VAR|DragonNaturalArmorBonus|3				BONUS:MISC|DR|Magic|5|PREVARGTEQ:DragonAgeCategory,5		BONUS:MISC|DR|Magic|5|PREVARGTEQ:DragonAgeCategory,7		BONUS:MISC|DR|Magic|5|PREVARGTEQ:DragonAgeCategory,9		BONUS:MISC|DR|Magic|5|PREVARGTEQ:DragonAgeCategory,11									
# Ability Drain	CATEGORY:Special Ability	TYPE:TrueDragonFangDragonRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:A fang dragon does not have a breath weapon, but its bite permanently drains Constitution if the victim fails a Fortitude save. The number of Constitution points drained and the saving throw DC are given on the accompanying table. Damage %1d%2, DC %3|BreathWeaponDice|BreathWeaponDieSize|BreathWeaponDC	KEY:Dragon (Fang Dragon) ~ Ability Drain									BONUS:VAR|BreathWeaponDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Ability Drain)	BONUS:VAR|BreathWeaponDieSize|2|TYPE=Base								ABILITY:Ability Focus|AUTOMATIC|Ability Drain									SOURCEPAGE:MCMoF	
# Spells	CATEGORY:Special Ability	TYPE:TrueDragonFangDragonRaceTrait.SpecialAttack.DragonSpellcasterSorcererCleric	VISIBLE:YES	DESC:A Fang Dragon cast spells as Sorcerer. Can also cast cleric spells and those from the Chaos, Death, Magic, and Protection domains as arcane spells.	KEY:Dragon (Fang Dragon) ~ Spells								ADD:SPELLCASTER|Sorcerer/Cleric	BONUS:VAR|DragonSpellcasterLVL|((DragonAgeCategory-4)*2)	BONUS:PCLEVEL|Sorcerer/Cleric|DragonSpellcasterLVL-1	BONUS:VAR|ChaosDomainAllowed,DeathDomainAllowed,MagicDomainAllowed,ProtectionDomainAllowed|1|TYPE=Base	BONUS:ABILITYPOOL|Monster Domains|4						ABILITY:Internal|AUTOMATIC|Sorcerer/Cleric Class									SOURCEPAGE:MCMoF	
# Frightful Presence	CATEGORY:Special Ability	TYPE:TrueDragonFangDragonRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:%1'ft Frightful Presence (Will DC %2)|FrightfulPresenceRange|FrightfulPresenceDC	KEY:Dragon (Fang Dragon) ~ Frightful Presence				DEFINE:FrightfulPresenceRange|0	DEFINE:FrightfulPresenceDC|0				BONUS:VAR|FrightfulPresenceDC|DefaultDCCha	BONUS:VAR|FrightfulPresenceDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Frightful Presence)	BONUS:VAR|FrightfulPresenceRange|30*DragonAgeCategory							ABILITY:Ability Focus|AUTOMATIC|Frightful Presence									SOURCEPAGE:MCMoF	
# Increased Damage	CATEGORY:Special Ability	TYPE:TrueDragonFangDragonRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:Because of their sharp claws, teeth, and scales, fang dragons deal damage as if they were one size larger. This ability does not enable the dragon to use attack forms normally not allowed to a dragon of its size. Thus, a very young (Small) fang dragon deals 1d8 points of bite damage and 1d6 points of claw damage (as if it were Mediumsize), but cannot make wing attacks.	KEY:Dragon (Fang Dragon) ~ Increased Size									BONUS:WEAPONPROF=Bite|PCSIZE|1	BONUS:WEAPONPROF=Claw|PCSIZE|1	BONUS:WEAPONPROF=Tail Slap|PCSIZE|1	BONUS:WEAPONPROF=Crush|PCSIZE|1															SOURCEPAGE:MCMoF	
# Trip	CATEGORY:Special Ability	TYPE:TrueDragonFangDragonRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:A fang dragon that hits with a claw or tail attack can attempt to trip the opponent as a free action (see Chapter 8 of the Player's Handbook). If the attempt fails, the opponent cannot react to trip the dragon.	KEY:Dragon (Fang Dragon) ~ Trip																											SOURCEPAGE:MCMoF	
# Sound Imitation	CATEGORY:Special Ability	TYPE:TrueDragonFangDragonRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:A fang dragon can mimic any voice or sound it has heard, anytime it likes. Listeners must succeed at a Will save (DC equal to that of the dragon's frightful presence) to detect the ruse.	KEY:Dragon (Fang Dragon) ~ Sound Imitation																											SOURCEPAGE:MCMoF	
# Detect Magic	CATEGORY:Special Ability	TYPE:TrueDragonFangDragonRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Dragon (Fang Dragon) ~ Detect Magic																		SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=max(DragonAgeCategory,DragonSpellcasterLVL)|Detect Magic									SOURCEPAGE:MCMoF	
# Read Magic	CATEGORY:Special Ability	TYPE:TrueDragonFangDragonRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Dragon (Fang Dragon) ~ Read Magic																		SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=max(DragonAgeCategory,DragonSpellcasterLVL)|Read Magic									SOURCEPAGE:MCMoF	
# Shield	CATEGORY:Special Ability	TYPE:TrueDragonFangDragonRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Dragon (Fang Dragon) ~ Shield																		SPELLS:Innate|TIMES=2|CASTERLEVEL=max(DragonAgeCategory,DragonSpellcasterLVL)|Shield									SOURCEPAGE:MCMoF	
# Telekinesis	CATEGORY:Special Ability	TYPE:TrueDragonFangDragonRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Dragon (Fang Dragon) ~ Telekinesis																		SPELLS:Innate|TIMES=2|CASTERLEVEL=max(DragonAgeCategory,DragonSpellcasterLVL)|Telekinesis									SOURCEPAGE:MCMoF	
# Dispel Magic	CATEGORY:Special Ability	TYPE:TrueDragonFangDragonRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Dragon (Fang Dragon) ~ Dispel Magic																		SPELLS:Innate|TIMES=1|CASTERLEVEL=max(DragonAgeCategory,DragonSpellcasterLVL)|Dispel Magic									SOURCEPAGE:MCMoF	
