SOURCELONG:Unearthed Arcana	SOURCESHORT:UA	SOURCEWEB:http://www.gozzilioni.net	SOURCEDATE:2004-02																														
																																	
# Ability Name	CATEGORY:	TYPE:	VISIBLE:	Special ABility					Define					Bonus					Stackable?	Multiple?	Choose	select										Source Page	
Sleeping Tiger Ability	CATEGORY:ACF	TYPE:AlternateClassFeatures.MonkClassFeatures.SpecialQuality	VISIBLE:YES	DESC:Once per round, when an opponent would be denied his Dexterity bonus to Armor Class, the monk deals an extra 1d6 points of damage with a melee attack made with a light weapon. Any creature immune to sneak attacks is immune to this ability.	KEY:Monk ~ Sleeping Tiger Ability									BONUS:VAR|SneakAttack|1									ABILITY:Special Ability|AUTOMATIC|Sneak Attack								SORTKEY:Class_Monk	SOURCEPAGE:UA	
Undying Way Ability	CATEGORY:ACF	TYPE:AlternateClassFeatures.MonkClassFeatures.SpecialQuality	VISIBLE:YES	DESC:When fighting defensively, using Combat Expertise, or using the total defense action, the monk gains damage reduction 2/-.	KEY:Monk ~ Undying Way Ability																										SORTKEY:Class_Monk	SOURCEPAGE:UA	
Spellcasting	CATEGORY:ACF	TYPE:AlternateClassFeatures.PaladinClassFeatures.SpecialAttack	VISIBLE:YES		KEY:Paladin of Freedom ~ Spellcasting				DEFINE:Caster_Level_Paladin_Of_Freedom|0	DEFINE:Caster_Level_BL_Paladin_Of_Freedom|0				BONUS:CASTERLEVEL|Paladin of Freedom|Caster_Level_Paladin_Of_Freedom	BONUS:VAR|Caster_Level_Paladin_Of_Freedom|PaladinLVL+Caster_Level_Bonus	BONUS:VAR|Caster_Level_BL_Paladin_Of_Freedom|charbonusto("PCLEVEL","Paladin of Freedom")	BONUS:VAR|Caster_Level_Highest__Divine|Caster_Level_Paladin_Of_Freedom+Caster_Level_BL_Paladin_Of_Freedom|TYPE=Base														SORTKEY:Class_Druidic_Avenger	SOURCEPAGE:UA	
Aura of Resolve	CATEGORY:ACF	TYPE:AlternateClassFeatures.PaladinClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:Beginning at 3rd level, a paladin of freedom is immune to compulsion effects. Each ally within 10 feet of him gains a +4 morale bonus on saving throws against compulsion effects. This ability otherwise functions identically to the paladin's aura of courage class feature.	KEY:Paladin of Freedom ~ Aura of Resolve	DESC:+%1 morale bonus vs Fear|AuraOfResolveBonus			DEFINE:AuraOfResolveBonus|0					BONUS:VAR|AuraOfResolveBonus|4|TYPE=Base									ABILITY:Special Ability|AUTOMATIC|Immunity To Compulsion								SORTKEY:Class_Paladin_Of_Freedom	SOURCEPAGE:UA	
Code of Conduct	CATEGORY:ACF	TYPE:AlternateClassFeatures.PaladinClassFeatures.SpecialQuality	VISIBLE:YES	DESC:A paladin of freedom must be of chaotic good alignment and loses all class abilities if he ever willingly commits an evil act. Additionally, a paladin of freedom's code requires that he respect individual liberty, help those in need (provided they do not use the help for lawful or evil ends), and punish those who threaten or curtail personal liberty.	KEY:Paladin of Freedom ~ Code of Conduct																										SORTKEY:Class_Paladin_Of_Freedom	SOURCEPAGE:UA	
Spellcasting	CATEGORY:ACF	TYPE:AlternateClassFeatures.PaladinClassFeatures.SpecialAttack	VISIBLE:YES		KEY:Paladin of Slaughter ~ Spellcasting				DEFINE:Caster_Level_Paladin_Of_Slaughter|0	DEFINE:Caster_Level_BL_Paladin_Of_Slaughter|0				BONUS:CASTERLEVEL|Paladin of Slaughter|Caster_Level_Paladin_Of_Slaughter	BONUS:VAR|Caster_Level_Paladin_Of_Slaughter|PaladinLVL+Caster_Level_Bonus	BONUS:VAR|Caster_Level_BL_Paladin_Of_Slaughter|charbonusto("PCLEVEL","Paladin of Slaughter")	BONUS:VAR|Caster_Level_Highest__Divine|Caster_Level_Paladin_Of_Slaughter+Caster_Level_BL_Paladin_Of_Slaughter|TYPE=Base														SORTKEY:Class_Druidic_Avenger	SOURCEPAGE:UA	
Aura of Evil	CATEGORY:ACF	TYPE:AlternateClassFeatures.PaladinClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:The power of a paladin of slaughter's aura of evil (see the detect evil spell) is equal to her paladin of slaughter level, just as with the aura of a cleric of an evil deity.	KEY:Paladin of Slaughter ~ Aura of Evil				DEFINE:AlignmentAura|0					BONUS:VAR|AlignmentAura|PaladinLVL									ABILITY:Special Ability|VIRTUAL|Aura of Evil								SORTKEY:Class_Paladin_Of_Slaughter	SOURCEPAGE:UA	
Detect Good	CATEGORY:ACF	TYPE:AlternateClassFeatures.PaladinClassFeatures.SpecialQuality.SpellLike	VISIBLE:YES	DESC:At will, a paladin of slaughter can use detect good, as the spell.	KEY:Paladin of Slaughter ~ Detect Good																		SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=PaladinLVL|Detect Good								SORTKEY:Class_Paladin_Of_Slaughter	SOURCEPAGE:UA	
Smite Good	CATEGORY:ACF	TYPE:AlternateClassFeatures.PaladinClassFeatures.SpecialQuality	VISIBLE:YES	DESC:Once per day, a paladin of slaughter may attempt to smite good with one normal melee attack. This ability is otherwise identical to the standard paladin's ability to smite evil, including increased daily uses as the paladin of slaughter gains class levels.	KEY:Paladin of Slaughter ~ Smite Good									BONUS:VAR|SmiteGoodLVL|PaladinLVL	BONUS:VAR|SmiteGoodToHit|max(CHA,0)|TYPE=Base	BONUS:VAR|SmiteGoodDamage|PaladinLVL	BONUS:VAR|SmiteGood|(PaladinLVL/5)+1						ABILITY:Special Ability|VIRTUAL|Smite Good								SORTKEY:Class_Paladin_Of_Slaughter	SOURCEPAGE:UA	
Deadly Touch	CATEGORY:ACF	TYPE:AlternateClassFeatures.PaladinClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:Beginning at 2nd level, a paladin of slaughter can cause wounds with a successful touch attack. Each day she can deal a total number of hit points of damage equal to her paladin level x her Charisma bonus. An opponent subjected to this attack can make a Will save (DC 10 + 1/2 paladin level + paladin's Cha modifi er) to halve the damage dealt. Alternatively, a paladin of slaughter can use any or all of this power to cure damage to undead creatures, just as an infl ict wounds spell does. This power otherwise functions identically to the paladin's lay on hands ability.	KEY:Paladin of Slaughter ~ Deadly Touch									BONUS:VAR|DeadlyTouchLVL|1|TYPE=Base	BONUS:VAR|DeadlyTouchCHABonus|CHA|TYPE=Base	BONUS:VAR|DeadlyTouch|PaladinLVL*DeadlyTouchCHABonus|TYPE=Base							ABILITY:Special Ability|VIRTUAL|Deadly Touch								SORTKEY:Class_Paladin_Of_Slaughter	SOURCEPAGE:UA	
Debilitating Aura	CATEGORY:ACF	TYPE:AlternateClassFeatures.PaladinClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:Beginning at 3rd level, a paladin of slaughter radiates a malign aura that causes enemies within 10 feet of her to take a -1 penalty to Armor Class. This ability otherwise functions identically to the paladin's aura of courage class feature.	KEY:Paladin of Slaughter ~ Debilitating Aura																										SORTKEY:Class_Paladin_Of_Slaughter	SOURCEPAGE:UA	
Rebuke Undead	CATEGORY:ACF	TYPE:AlternateClassFeatures.PaladinClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:When a paladin of slaughter reaches 4th level, she gains the supernatural ability to rebuke undead. She may use this ability a number of times per day equal to 3 + her Charisma modifier. She rebuke undead as a cleric of three levels lower would. (See Turn or Rebuke Undead, page 159.)	KEY:Paladin of Slaughter ~ Rebuke Undead									BONUS:ABILITYPOOL|Turn Undead|1|TYPE=ClassAbility	BONUS:VAR|TurnLevelBase,TurnDamagePlusBase|PaladinLVL-3|TYPE=Level.REPLACE								ABILITY:Special Ability|AUTOMATIC|Basic Turning								SORTKEY:Class_Paladin_Of_Slaughter	SOURCEPAGE:UA	
Cause Disease	CATEGORY:ACF	TYPE:AlternateClassFeatures.PaladinClassFeatures.SpecialQuality.SpellLike	VISIBLE:YES	DESC:A paladin of slaughter can inflict disease with her touch (as the contagion spell) a number of times per week that a standard paladin of her level would normally be able to remove disease.	KEY:Paladin of Slaughter ~ Cause Disease	DESC:%1/week|CauseDiseaseTimes			DEFINE:CauseDiseaseTimes|0					BONUS:VAR|CauseDiseaseTimes|(PaladinLVL/3)-1																	SORTKEY:Class_Paladin_Of_Slaughter	SOURCEPAGE:UA	
Code of Conduct	CATEGORY:ACF	TYPE:AlternateClassFeatures.PaladinClassFeatures.SpecialQuality	VISIBLE:YES	DESC:A paladin of slaughter must be of chaotic evil alignment and loses all class abilities if she ever willingly commits a good act. Additionally, a paladin of slaughter's code requires that she disrespect all authority fi gures who have not  proven their physical superiority to her, refuse help to those in need, and sow destruction and death at all opportunities.	KEY:Paladin of Slaughter ~ Code of Conduct																										SORTKEY:Class_Paladin_Of_Slaughter	SOURCEPAGE:UA	
Spellcasting	CATEGORY:ACF	TYPE:AlternateClassFeatures.PaladinClassFeatures.SpecialAttack	VISIBLE:YES		KEY:Paladin of Tyranny ~ Spellcasting				DEFINE:Caster_Level_Paladin_Of_Tyranny|0	DEFINE:Caster_Level_BL_Paladin_Of_Tyranny|0				BONUS:CASTERLEVEL|Paladin of Tyranny|Caster_Level_Paladin_Of_Tyranny	BONUS:VAR|Caster_Level_Paladin_Of_Tyranny|PaladinLVL+Caster_Level_Bonus	BONUS:VAR|Caster_Level_BL_Paladin_Of_Tyranny|charbonusto("PCLEVEL","Paladin of Tyranny")	BONUS:VAR|Caster_Level_Highest__Divine|Caster_Level_Paladin_Of_Tyranny+Caster_Level_BL_Paladin_Of_Tyranny|TYPE=Base														SORTKEY:Class_Druidic_Avenger	SOURCEPAGE:UA	
Aura of Evil	CATEGORY:ACF	TYPE:AlternateClassFeatures.PaladinClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:The power of a paladin of tyranny's aura of evil (see the detect evil spell) is equal to his paladin of tyranny level, just as with the aura of a cleric of an evil deity.	KEY:Paladin of Tyranny ~ Aura of Evil				DEFINE:AlignmentAura|0					BONUS:VAR|AlignmentAura|PaladinLVL									ABILITY:Special Ability|VIRTUAL|Aura of Evil								SORTKEY:Class_Paladin_Of_Tyranny	SOURCEPAGE:UA	
Detect Good	CATEGORY:ACF	TYPE:AlternateClassFeatures.PaladinClassFeatures.SpecialQuality.SpellLike	VISIBLE:YES	DESC:At will, a paladin of tyranny can use detect good, as the spell.	KEY:Paladin of Tyranny ~ Detect Good																		SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=PaladinLVL|Detect Good								SORTKEY:Class_Paladin_Of_Tyranny	SOURCEPAGE:UA	
Smite Good	CATEGORY:ACF	TYPE:AlternateClassFeatures.PaladinClassFeatures.SpecialQuality	VISIBLE:YES	DESC:Once per day, a paladin of tyranny may attempt to smite good with one normal melee attack. This ability is otherwise identical to the standard paladin's ability to smite evil, including increased daily uses as the paladin of tyranny gains class levels.	KEY:Paladin of Tyranny ~ Smite Good									BONUS:VAR|SmiteGoodLVL|PaladinLVL	BONUS:VAR|SmiteGoodToHit|max(CHA,0)|TYPE=Base	BONUS:VAR|SmiteGoodDamage|PaladinLVL	BONUS:VAR|SmiteGood|(PaladinLVL/5)+1						ABILITY:Special Ability|VIRTUAL|Smite Good								SORTKEY:Class_Paladin_Of_Tyranny	SOURCEPAGE:UA	
Deadly Touch	CATEGORY:ACF	TYPE:AlternateClassFeatures.PaladinClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:Beginning at 2nd level, a paladin of tyranny can cause wounds with a successful touch attack. Each day she can deal a total number of hit points of damage equal to her paladin level x her Charisma bonus. An opponent subjected to this attack can make a Will save (DC 10 + 1/2 paladin level + paladin's Cha modifi er) to halve the damage dealt. Alternatively, a paladin of tyranny can use any or all of this power to cure damage to undead creatures, just as an infl ict wounds spell does. This power otherwise functions identically to the paladin's lay on hands ability.	KEY:Paladin of Tyranny ~ Deadly Touch									BONUS:VAR|DeadlyTouchLVL|1|TYPE=Base	BONUS:VAR|DeadlyTouchCHABonus|CHA|TYPE=Base	BONUS:VAR|DeadlyTouch|PaladinLVL*DeadlyTouchCHABonus|TYPE=Base							ABILITY:Special Ability|VIRTUAL|Deadly Touch								SORTKEY:Class_Paladin_Of_Tyranny	SOURCEPAGE:UA	
Aura of Despair	CATEGORY:ACF	TYPE:AlternateClassFeatures.PaladinClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:Beginning at 3rd level, a paladin of tyranny radiates a malign aura that causes enemies within 10 feet of him to take a -2 penalty on all saving throws. This ability otherwise functions identically to the paladin's aura of courage class feature.	KEY:Paladin of Tyranny ~ Aura of Despair																										SORTKEY:Class_Paladin_Of_Tyranny	SOURCEPAGE:UA	
Rebuke Undead	CATEGORY:ACF	TYPE:AlternateClassFeatures.PaladinClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:When a paladin of tyranny reaches 4th level, she gains the supernatural ability to rebuke undead. She may use this ability a number of times per day equal to 3 + her Charisma modifier. She rebuke undead as a cleric of three levels lower would. (See Turn or Rebuke Undead, page 159.)	KEY:Paladin of Tyranny ~ Rebuke Undead									BONUS:ABILITYPOOL|Turn Undead|1|TYPE=ClassAbility	BONUS:VAR|TurnLevelBase,TurnDamagePlusBase|PaladinLVL-3|TYPE=Level.REPLACE								ABILITY:Special Ability|AUTOMATIC|Basic Turning								SORTKEY:Class_Paladin_Of_Tyranny	SOURCEPAGE:UA	
Cause Disease	CATEGORY:ACF	TYPE:AlternateClassFeatures.PaladinClassFeatures.SpecialQuality.SpellLike	VISIBLE:YES	DESC:A paladin of slaughter can inflict disease with her touch (as the contagion spell) a number of times per week that a standard paladin of her level would normally be able to remove disease.	KEY:Paladin of Tyranny ~ Remove Disease	DESC:%1/week|CauseDiseaseTimes			DEFINE:CauseDiseaseTimes|0					BONUS:VAR|CauseDiseaseTimes|(PaladinLVL/3)-1																	SORTKEY:Class_Paladin_Of_Tyranny	SOURCEPAGE:UA	
Code of Conduct	CATEGORY:ACF	TYPE:AlternateClassFeatures.PaladinClassFeatures.SpecialQuality	VISIBLE:YES	DESC:A paladin of tyranny must be of lawful evil alignment and loses all class abilities if he ever willingly commits a good act. Additionally, a paladin of tyranny's code requires that he respect authority fi gures as long as they have the strength to rule over the weak, act with discipline (not engaging in random slaughter, keeping fi rm control over those beneath his station, and so forth), help only those who help him maintain or improve his status, and punish those who challenge authority (unless, of course, such challengers prove more worthy to hold that authority).	KEY:Paladin of Tyranny ~ Code of Conduct																										SORTKEY:Class_Paladin_Of_Tyranny	SOURCEPAGE:UA	
Bonus Languages	CATEGORY:ACF	TYPE:AlternateClassFeatures.RangerClassFeatures.SpecialQuality	VISIBLE:YES	DESC:Abyssal, Aquan, Auran, Celestial, Ignan, Infernal, Terran only.	KEY:Planar Ranger ~ Bonus Languages																		TEMPLATE:Planar Ranger ~ Bonus Languages								SORTKEY:Class_Planar_Ranger	SOURCEPAGE:UA	
Wild Empathy	CATEGORY:ACF	TYPE:AlternateClassFeatures.RangerClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:A ranger can use body language, vocalizations, and demeanor to improve the attitude of an celestial or fiendish magical beast. This ability functions just like a Diplomacy check to improve the attitude of a person (see page 72). The ranger rolls 1d20 and adds his ranger level and his Charisma bonus to determine the wild empathy check result. To use wild empathy, the ranger and the animal must be able to study each other, which means that they must be within 30 feet of one another under normal visibility conditions. Generally influencing a creature in this way takes 1 minute, but, as with influencing people, it might take more or less time. The ranger can also use this ability to influence an animal, but he takes a -4 penalty on the check.	KEY:Planar Ranger ~ Wild Empathy									BONUS:VAR|WildEmpathyBonus|RangerLVL|TYPE=Base	BONUS:VAR|WildEmpathyAnimalBonus|-4								ABILITY:Special Ability|AUTOMATIC|Wild Empathy								SORTKEY:Class_Planar_Ranger	SOURCEPAGE:UA	
Animal Companion	CATEGORY:ACF	TYPE:AlternateClassFeatures.RangerClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:A nonevil planar ranger may have a celestial version of a normal animal as his animal companion. A nongood ranger may have a fi endish version of a normal animal as his animal companion.	KEY:Planar Ranger ~ Animal Companion									BONUS:VAR|AnimalCompanionLVL|RangerLVL/2	BONUS:VAR|CompanionDetermination|1|TYPE=Base								ABILITY:Special Ability|AUTOMATIC|Animal Companion								SORTKEY:Class_Planar_Ranger	SOURCEPAGE:UA	
Spellcasting	CATEGORY:ACF	TYPE:AlternateClassFeatures.RangerClassFeatures.SpecialAttack	VISIBLE:YES	DESC:A planar ranger's spellcasting ability is largely unchanged from that of the standard ranger, with one exception: Any ranger spell that normally affects animals also affects celestial or fi endish versions of animals when cast by a planar ranger.	KEY:Planar Ranger ~ Spellcasting				DEFINE:Caster_Level_Planar_Ranger|0	DEFINE:Caster_Level_BL_Planar_Ranger|0				BONUS:CASTERLEVEL|Planar Ranger|Caster_Level_Planar_Ranger	BONUS:VAR|Caster_Level_Planar_Ranger|RangerLVL+Caster_Level_Bonus	BONUS:VAR|Caster_Level_BL_Planar_Ranger|charbonusto("PCLEVEL","Planar Ranger")	BONUS:VAR|Caster_Level_Highest__Divine|Caster_Level_Planar_Ranger+Caster_Level_BL_Planar_Ranger|TYPE=Base														SORTKEY:Class_Planar_Ranger	SOURCEPAGE:UA	
Animal Companion	CATEGORY:ACF	TYPE:AlternateClassFeatures.RangerClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:An urban ranger cannot have an animal larger than Medium as his animal companion.	KEY:Urban Ranger ~ Animal Companion									BONUS:VAR|AnimalCompanionLVL|RangerLVL/2	BONUS:VAR|CompanionDetermination|1|TYPE=Base								ABILITY:Special Ability|AUTOMATIC|Animal Companion								SORTKEY:Class_Urban_Ranger	SOURCEPAGE:UA	
Spellcasting	CATEGORY:ACF	TYPE:AlternateClassFeatures.RangerClassFeatures.SpecialAttack	VISIBLE:YES		KEY:Urban Ranger ~ Spellcasting				DEFINE:Caster_Level_Urban_Ranger|0	DEFINE:Caster_Level_BL_Urban_Ranger|0				BONUS:CASTERLEVEL|Urban Ranger|Caster_Level_Urban_Ranger	BONUS:VAR|Caster_Level_Urban_Ranger|RangerLVL+Caster_Level_Bonus	BONUS:VAR|Caster_Level_BL_Urban_Ranger|charbonusto("PCLEVEL","Urban Ranger")	BONUS:VAR|Caster_Level_Highest__Divine|Caster_Level_Urban_Ranger+Caster_Level_BL_Urban_Ranger|TYPE=Base														SORTKEY:Class_Urban_Ranger	SOURCEPAGE:UA	
Urban Track	CATEGORY:ACF	TYPE:AlternateClassFeatures.RangerClassFeatures.SpecialQuality	VISIBLE:YES	DESC:An urban ranger does not gain the Track feat at 1st level. Instead, he gains the Urban Tracking feat (see the sidebar), which allows him to use Gather Information to track down a missing person, suspect, or other individual within a community.	KEY:Urban Ranger ~ Urban Track																		ABILITY:FEAT|AUTOMATIC|Urban Tracking								SORTKEY:Class_Urban_Ranger	SOURCEPAGE:UA	
Wild Empathy	CATEGORY:ACF	TYPE:AlternateClassFeatures.RangerClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:An urban ranger adds only one-half his class level to wild empathy checks, refl ecting his limited connection with the natural world.	KEY:Urban Ranger ~ Wild Empathy									BONUS:VAR|WildEmpathyBonus|RangerLVL/2|TYPE=Base	BONUS:VAR|WildEmpathyBonusMagicalBeast|-4								ABILITY:Special Ability|AUTOMATIC|Wild Empathy								SORTKEY:Class_Urban_Ranger	SOURCEPAGE:UA	
Favored Enemy	CATEGORY:ACF	TYPE:AlternateClassFeatures.RangerClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:At 1st level, a ranger may select a type of creature from among those given on Table 3-14: Ranger Favored Enemies. Due to his extensive study on his chosen type of foe and training in the proper techniques for combating such creatures, the ranger gains a +2 bonus on Bluff, Listen, Sense Motive, Spot, and Survival checks when using these skills against creatures of this type. Likewise, he gets a +2 bonus on weapon damage rolls against such creatures. At 5th level and every five levels thereafter (10th, 15th, and 20th level), the ranger may select an additional favored enemy from those given on the table. In addition, at each such interval, the bonus against any one favored enemy (including the one just selected, if so desired) increases by 2. For example, a 5th-level ranger has two favored enemies against one he gains a +4 bonus on Bluff, Listen, Sense Motive, Spot, and Survival checks and weapon damage rolls, and against the other he has a +2 bonus. At 10th level, he has three favored enemies, and he gains an additional +2 bonus, which he can allocate to the bonus against any one of his three favored enemies. Thus, his bonuses could be either +4, +4, +2 or +6, +2, +2. If the ranger chooses humanoids or outsiders as a favored enemy, he must also choose an associated subtype, as indicated on the table. If a specific creature falls into more than one category of favored enemy (for instance, devils are both evil outsiders and lawful outsiders), the ranger's bonuses do not stack he simply uses whichever bonus is higher. See the Monster Manual for more information on types of creatures.	KEY:Urban Ranger ~ Favored Enemy	DESC:At the DM's discretion, an urban ranger may select an organization instead of a creature type as his favored enemy. For example, a character might select a particular thieves' guild, merchant house, or even the city guard. The favored enemy bonuses would apply to all members of the chosen organization, regardless of their creature type or subtype.			DEFINE:RangerFavoredEnemyLVL|0					BONUS:VAR|RangerFavoredEnemyLVL|RangerLVL	BONUS:VAR|FavoredEnemyCount|RangerFavoredEnemyLVL/5+1	BONUS:VAR|FavoredEnemyBonusCount|RangerFavoredEnemyLVL/5	BONUS:VAR|FavoredEnemyBaseBonus|2|TYPE=Base						ABILITY:Special Ability|AUTOMATIC|Favored Enemy								SORTKEY:Class_Urban_Ranger	SOURCEPAGE:UA	
