SOURCELONG:Complete Divine	SOURCESHORT:CD	SOURCEWEB:http://www.gozzilioni.net	SOURCEDATE:2004-05																														
																																	
###Block:Abilities	CATEGORY:	TYPE:	VISIBLE:	Special ABility					Define					Bonus					Stackable?	Multiple?	Choose	select										Source Page	
Push the Weak Mind	CATEGORY:Special Ability	TYPE:ClassFeatures.MindbenderClassFeatures.SpecialQuality.SpellLike	VISIBLE:YES	DESC:At 2nd level and higher, a mindbender can infl uence the actions of a living creature of Large or smaller size once per day. This ability functions like a suggestion spell, except that the range is 100 feet and the duration is 5 hours plus 1 hour per class level. The mindbender can communicate the suggested course of action telepathically if he chooses, which allows him to use the effect regardless of the target’s language. A successful Will save (DC 13 + primary spellcasting ability modifi er) negates the effect. (Primary spellcasting ability is Intelligence for wizards, Charisma for sorcerers and warlocks, Wisdom for clerics, and so forth.) A mindbender can use this ability one additional time per day per three class levels gained (two times per day at 5th and three times per day at 8th).	KEY:Mindbender ~ Push the Weak Mind	DESC:base %1 + primary spellcasting ability modifier DC Will (%2/day).|PushTheWeakMindDC|PushTheWeakMindTimes			DEFINE:PushTheWeakMindDC|0	DEFINE:PushTheWeakMindTimes|0				BONUS:VAR|PushTheWeakMindDC|13+(HD/2)	BONUS:VAR|PushTheWeakMindTimes|(((MindbenderLVL+1)/3))																SORTKEY:Class_Mindbender	SOURCEPAGE:CA	
Mindread	CATEGORY:Special Ability	TYPE:ClassFeatures.MindbenderClassFeatures.SpecialQuality.SpellLike	VISIBLE:YES	DESC:At 3rd level and higher, a mindbender can read the surface thoughts of a living creature within 100 feet. This is a mind-affecting ability that requires a standard action to use. The mindbender must be able to see the target; a successful Will save (DC 12 + primary spellcasting ability modifi er) negates the effect. Creatures of animal intelligence (Int 1 or 2) have only simple, instinctual thoughts. Maintaining the effect requires concentration; the maximum duration is 10 minutes. The ability can penetrate barriers, but 1 foot of stone, 1 inch of common metal, a thin sheet of lead, or 3 feet of wood or dirt blocks it. This effect is the equivalent of a 2nd-level spell. A mindbender can use this ability two times per day at 3rd level and four times per day at 7th level.	KEY:Mindbender ~ Mindread	DESC:base %1 + primary spellcasting ability modifier DC Will (%2/day).|MindreadDC|MindreadTimes			DEFINE:MindreadDC|0	DEFINE:MindreadTimes|0				BONUS:VAR|MindreadDC|12+(HD/2)	BONUS:VAR|MindreadTimes|(((MindbenderLVL+1)/4)*2)																SORTKEY:Class_Mindbender	SOURCEPAGE:CA	
Eternal Charm	CATEGORY:Special Ability	TYPE:ClassFeatures.MindbenderClassFeatures.SpecialQuality.SpellLike	VISIBLE:YES	DESC:At 4th level and higher, a mindbender can charm any single Large or smaller living creature within 100 feet (as charm monster) once per day. A successfulWill save (DC 14 + primary spellcasting ability modifi er) negates the effect. The duration is permanent; however, a mindbender can have only one creature so charmed at any given time. If he attempts to use this power on a creature while he has another so charmed, the fi rst charm is automatically broken (regardless of the success of the second attempt). The effect is also broken if a mindbender or one of his allies injures the target. Dispel magic has no effect on an eternal charm, though break enchantment frees the victim (treat the mindbender’s caster level as 5 + his class level for this purpose). At 6th level and higher, a mindbender can have up to two creatures affected by this power at any given time; if he attempts to charm a third, the previous victim under his infl uence the longest is freed. At 8th level, he can control up to three creatures with this ability, and at 10th level up to four creatures.	KEY:Mindbender ~ Eternal Charm	DESC:base %1 + primary spellcasting ability modifier DC Will (%2/day).|EternalCharmDC|EternalCharmTimes			DEFINE:EternalCharmDC|0	DEFINE:EternalCharmTimes|0				BONUS:VAR|EternalCharmDC|14+(HD/2)	BONUS:VAR|EternalCharmTimes|1																SORTKEY:Class_Mindbender	SOURCEPAGE:CA	
Enchantment Spellpower	CATEGORY:Special Ability	TYPE:ClassFeatures.MindbenderClassFeatures.SpecialQuality.Extraordinary	VISIBLE:YES	DESC:At 6th level and higher, a mindbender casts more powerful enchantment spells: He adds 2 to his caster level when casting any enchantment spell. This increase improves to 4 at 10th level.	KEY:Mindbender ~ Enchantment Spellpower				DEFINE:EnchantmentSpellpower|0					BONUS:CASTERLEVEL|SCHOOL.Enchantment|2	BONUS:CASTERLEVEL|SCHOOL.Enchantment|2|PREVARGTEQ:MindbenderLVL,10																SORTKEY:Class_Mindbender	SOURCEPAGE:CA	
Dominate	CATEGORY:Special Ability	TYPE:ClassFeatures.MindbenderClassFeatures.SpecialQuality.SpellLike	VISIBLE:YES	DESC:At 7th level, a mindbender becomes able to dominate any single living Large or smaller creature within 100 feet (as dominate monster) once per day. A successful Will save (DC 19 + primary spellcasting ability modifi er) negates the effect. The duration is 24 hours.	KEY:Mindbender ~ Dominate	DESC:base %1 + primary spellcasting ability modifier DC Will (%2/day).|DominateDC|DominateTimes			DEFINE:DominateDC|0	DEFINE:DominateTimes|0				BONUS:VAR|DominateDC|19+(HD/2)	BONUS:VAR|DominateTimes|1																SORTKEY:Class_Mindbender	SOURCEPAGE:CA	
Thrall	CATEGORY:Special Ability	TYPE:ClassFeatures.MindbenderClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:At 10th level, a mindbender’s mental mastery reaches its pinnacle. He can choose to make the duration of his dominate ability (see above) permanent, but only on one target at a time. If a mindbender chooses to dominate another creature and make that effect permanent, the previous thrall is freed from the effect.	KEY:Mindbender ~ Thrall																										SORTKEY:Class_Mindbender	SOURCEPAGE:CA	
Weapon and Armor Proficiency	CATEGORY:Special Ability	TYPE:ClassFeatures.SeekerOfTheSongClassFeatures.SpecialQuality	VISIBLE:YES	DESC:Seekers of the song gain no profi ciency with any weapon or armor.	KEY:Seeker of the Song ~ Weapon and Armor Proficiency																										SORTKEY:Class_Seeker_Of_The_Song	SOURCEPAGE:CA	
Rapture of the Song	CATEGORY:Special Ability	TYPE:ClassFeatures.SeekerOfTheSongClassFeatures.SpecialQuality.Supernatural	VISIBLE:YES	DESC:A seeker of the song is so in tune with the power of the primal music that she gains special insight, physical fortitude, and resistance to magic while in the throes of her song. A seeker gains a +2 insight bonus to Armor Class whenever she uses her bardic music ability, seeker music, or a similar ability. At 4th level and higher, a seeker also gains a +2 insight bonus on saving throws whenever she uses her bardic music ability, seeker music, or a similar ability.	KEY:Seeker of the Song ~ Rapture of the Song																										SORTKEY:Class_Seeker_Of_The_Song	SOURCEPAGE:CA	
Seeker Music	CATEGORY:Special Ability	TYPE:ClassFeatures.SeekerOfTheSongClassFeatures.SpecialQuality	VISIBLE:YES	DESC:A seeker of the song can use music or poetics to produce magical effects. Seeker music follows the same rules as bardic music (see page 29 of the Player’s Handbook). Each use of seeker music costs one daily use of bardic music to activate. Seeker of the song levels stack with bard levels for purposes of determining how many daily uses of bardic music and seeker music the character has. Some seeker music effects include a secondary effect, called a refrain. In any round when a seeker concentrates on a seeker music effect and expends another use of bardic music, she can activate the refrain associated with that seeker music effect. Using a refrain is a swift action (see page 86) that does not provoke attacks of opportunity. The original effects of the song do not end; the seeker can maintain the song and activate the refrain simultaneously.	KEY:Seeker of the Music ~ Seeker Music				DEFINE:SeekerOfTheSongSeekerMusicLVL|0					BONUS:VAR|SeekerOfTheSongSeekerMusicLVL|SeekerOfTheSongLVL																	SORTKEY:Class_Seeker_Of_The_Song	SOURCEPAGE:CA	
CATEGORY=Special Ability|Seeker og the Song ~ Seeker Music.MOD	ABILITY:Special Ability|AUTOMATIC|Seeker Music ~ Burning Melody|PRESKILL:1,TYPE.Perform=14|PREVARGTEQ:SeekerOfTheSongSeekerMusicLVL,1|!PREABILITY:1,CATEGORY=ACF,TYPE.SeekerMusicBurningMusic																																
CATEGORY=Special Ability|Seeker og the Song ~ Seeker Music.MOD	ABILITY:Special Ability|AUTOMATIC|Seeker Music ~ Burning Melody Refrain|PRESKILL:1,TYPE.Perform=14|PREVARGTEQ:SeekerOfTheSongSeekerMusicLVL,1|!PREABILITY:1,CATEGORY=ACF,TYPE.SeekerMusicBurningMusic																																
CATEGORY=Special Ability|Seeker og the Song ~ Seeker Music.MOD	ABILITY:Special Ability|AUTOMATIC|Seeker Music ~ Song of Unmaking|PRESKILL:1,TYPE.Perform=15|PREVARGTEQ:SeekerOfTheSongSeekerMusicLVL,1|!PREABILITY:1,CATEGORY=ACF,TYPE.SeekerMusicBurningMusic																																
CATEGORY=Special Ability|Seeker og the Song ~ Seeker Music.MOD	ABILITY:Special Ability|AUTOMATIC|Seeker Music ~ Dirge of the Frozen Loss|PRESKILL:1,TYPE.Perform=16|PREVARGTEQ:SeekerOfTheSongSeekerMusicLVL,1|!PREABILITY:1,CATEGORY=ACF,TYPE.SeekerMusicBurningMusic																																
CATEGORY=Special Ability|Seeker og the Song ~ Seeker Music.MOD	ABILITY:Special Ability|AUTOMATIC|Seeker Music ~ Dirge of the Frozen Loss Refrain|PRESKILL:1,TYPE.Perform=16|PREVARGTEQ:SeekerOfTheSongSeekerMusicLVL,1|!PREABILITY:1,CATEGORY=ACF,TYPE.SeekerMusicBurningMusic																																
