SOURCELONG:Monster Manual 2	SOURCESHORT:MM2	SOURCEWEB:http://www.gozzilioni.net	SOURCEDATE:2003-07
																																			
# Race Name	Output Name	Favored Class	STARTFEATS:	SIZE:	TYPE:	RACETYPE:	RACESUBTYPE:	MONSTERCLASS:	MOVE:	Combat bonus	NATURALATTACKS:	NATURALATTACKS:	Weapon prof. bonus	Weapon prof. bonus	FACE:	REACH:	Special Ability	Damage Reduction	Spell Res.	Stat bonus						MONCSKILL:	CR:	Required AL	HITDICEADVANCEMENT:	LEVELADJUSTMENT:	Nb Legs	Nb Hands	SOURCEPAGE:		
Raggamoffyn (Common)			STARTFEATS:1	SIZE:M	TYPE:Construct	RACETYPE:Construct		MONSTERCLASS:Construct:3	MOVE:Walk,30,Fly,30	BONUS:COMBAT|AC|5|TYPE=NaturalArmor	NATURALATTACKS:Slam,Weapon.Natural.Finesseable.Melee.Bludgeoning,*1,1d6				FACE:5	REACH:5	ABILITY:Internal|AUTOMATIC|Race Traits ~ Raggamoffyn (Common)			BONUS:STAT|STR|4	BONUS:STAT|DEX|4			BONUS:STAT|WIS|4	BONUS:STAT|CHA|6	MONCSKILL:Hide|Move Silently	CR:3	KIT:1|TN	HITDICEADVANCEMENT:4,9		LEGS:2	HANDS:2	SOURCEPAGE:MM2	KIT:1|Raggamoffyn (Common) Stats	
Raggamoffyn (Guttersnipe)			STARTFEATS:1	SIZE:M	TYPE:Construct	RACETYPE:Construct		MONSTERCLASS:Construct:8	MOVE:Walk,20,Fly,20	BONUS:COMBAT|AC|10|TYPE=NaturalArmor	NATURALATTACKS:Slam,Weapon.Natural.Finesseable.Melee.Bludgeoning,*1,1d6				FACE:5	REACH:5	ABILITY:Internal|AUTOMATIC|Race Traits ~ Raggamoffyn (Guttersnipe)			BONUS:STAT|STR|2	BONUS:STAT|DEX|2			BONUS:STAT|WIS|6	BONUS:STAT|CHA|6	MONCSKILL:Hide|Move Silently	CR:5	KIT:1|TN	HITDICEADVANCEMENT:16,24		LEGS:0	HANDS:2	SOURCEPAGE:MM2	KIT:1|Raggamoffyn (Guttersnipe) Stats	
Raggamoffyn (Shrapnyl)			STARTFEATS:1	SIZE:L	TYPE:Construct	RACETYPE:Construct		MONSTERCLASS:Construct:12	MOVE:Walk,20,Fly,10	BONUS:COMBAT|AC|15|TYPE=NaturalArmor	NATURALATTACKS:Slam,Weapon.Natural.Finesseable.Melee.Bludgeoning,*1,1d8	NATURALATTACKS:Gore,Weapon.Natural.Finesseable.Melee.Piercing,*1,1d8			FACE:10	REACH:10	ABILITY:Internal|AUTOMATIC|Race Traits ~ Raggamoffyn (Shrapnyl)			BONUS:STAT|STR|8				BONUS:STAT|WIS|8	BONUS:STAT|CHA|6	MONCSKILL:Hide|Move Silently	CR:7	KIT:1|TN	HITDICEADVANCEMENT:18,36		LEGS:0	HANDS:2	SOURCEPAGE:MM2	KIT:1|Raggamoffyn (Shrapnyl) Stats	
Rampager			STARTFEATS:1	SIZE:L	TYPE:Magical Beast	RACETYPE:Magical Beast		MONSTERCLASS:Magical Beast:14	MOVE:Walk,50	BONUS:COMBAT|AC|12|TYPE=NaturalArmor	NATURALATTACKS:Claw,Weapon.Natural.Finesseable.Melee.Piercing.Slashing,*2,1d6,SPROP=Acid|Bite,Weapon.Natural.Finesseable.Melee.Piercing.Slashing.Bludgeoning,*1,2d6,SPROP=Poison				FACE:10	REACH:5	ABILITY:Internal|AUTOMATIC|Race Traits ~ Rampager			BONUS:STAT|STR|10	BONUS:STAT|DEX|4	BONUS:STAT|CON|10	BONUS:STAT|INT|-8	BONUS:STAT|WIS|4		MONCSKILL:Spot	CR:12	KIT:1|CE	HITDICEADVANCEMENT:25,35		LEGS:4	HANDS:2	SOURCEPAGE:MM2	KIT:1|Rampager Stats	
Reason Stealer				SIZE:M	TYPE:Ooze	RACETYPE:Ooze		MONSTERCLASS:Ooze:5	MOVE:Walk,10,Climb,10		NATURALATTACKS:Slam,Weapon.Natural.Finesseable.Melee.Bludgeoning,*1,1d6				FACE:5	REACH:5	ABILITY:Internal|AUTOMATIC|Race Traits ~ Reason Stealer	DR:10/Magic		BONUS:STAT|STR|4	BONUS:STAT|DEX|-10	BONUS:STAT|CON|6	BONUS:STAT|INT|2	BONUS:STAT|WIS|-10	BONUS:STAT|CHA|-10		CR:5	KIT:1|TN	HITDICEADVANCEMENT:10,15		LEGS:0	HANDS:2	SOURCEPAGE:MM2	KIT:1|Reason Stealer Stats	
Red Sundew			STARTFEATS:1	SIZE:H	TYPE:Plant	RACETYPE:Plant		MONSTERCLASS:Plant:15	MOVE:Walk,20	BONUS:COMBAT|AC|4|TYPE=NaturalArmor	NATURALATTACKS:Slam,Weapon.Natural.Finesseable.Melee.Bludgeoning,*4,2d6				FACE:15	REACH:15	ABILITY:Internal|AUTOMATIC|Race Traits ~ Red Sundew			BONUS:STAT|STR|18	BONUS:STAT|DEX|-2	BONUS:STAT|CON|10	BONUS:STAT|INT|-8	BONUS:STAT|WIS|2	BONUS:STAT|CHA|-2	MONCSKILL:Hide	CR:13	KIT:1|TN	HITDICEADVANCEMENT:28,45		LEGS:0	HANDS:4	SOURCEPAGE:MM2	KIT:1|Red Sundew Stats	
Eidolon (Rogue)			STARTFEATS:1	SIZE:L	TYPE:Construct	RACETYPE:Construct		MONSTERCLASS:Construct:9	MOVE:Walk,30	BONUS:COMBAT|AC|12|TYPE=NaturalArmor	NATURALATTACKS:Slam,Weapon.Natural.Finesseable.Melee.Bludgeoning,*2,2d6				FACE:10	REACH:10	ABILITY:Internal|AUTOMATIC|Race Traits ~ Eidolon (Rogue)	DR:10/Adamantine	SR:19	BONUS:STAT|STR|10			BONUS:STAT|INT|-8	BONUS:STAT|WIS|-4	BONUS:STAT|CHA|2	MONCSKILL:Jump	CR:9	KIT:1|CN	HITDICEADVANCEMENT:18,27		LEGS:2	HANDS:2	SOURCEPAGE:MM2	KIT:1|Eidolon (Rogue) Stats	
Rukarazyll			STARTFEATS:1	SIZE:L	TYPE:Outsider	RACETYPE:Outsider	RACESUBTYPE:Earth|Evil	MONSTERCLASS:Outsider:12	MOVE:Walk,70,Climb,50	BONUS:COMBAT|AC|3|TYPE=NaturalArmor	NATURALATTACKS:Tendril,Weapon.Natural.Finesseable.Melee.Bludgeoning.Slashing,*3,1d6|Bite,Weapon.Natural.Finesseable.Melee.Piercing.Slashing.Bludgeoning,*1,1d6,SPROP=Acid				FACE:10	REACH:10	ABILITY:Internal|AUTOMATIC|Race Traits ~ Rukarazyll	DR:15/Magic and Silver	SR:23	BONUS:STAT|STR|-4	BONUS:STAT|DEX|16	BONUS:STAT|CON|8	BONUS:STAT|INT|8	BONUS:STAT|WIS|6	BONUS:STAT|CHA|8	MONCSKILL:Balance|Bluff|Climb|Concentration|Diplomacy|Disguise|Escape Artist|Forgery|Hide|Intimidate|Jump|Knowledge (Religion)|Search|Sense Motive|Spellcraft|Spot|Tumble	CR:14	KIT:1|CE	HITDICEADVANCEMENT:24,36		LEGS:0	HANDS:3	SOURCEPAGE:MM2	KIT:1|Rukarazyll Stats	
Runic Guardian				SIZE:L	TYPE:Construct	RACETYPE:Construct		MONSTERCLASS:Construct (Mindless):17	MOVE:Walk,30	BONUS:COMBAT|AC|18|TYPE=NaturalArmor	NATURALATTACKS:Slam,Weapon.Natural.Finesseable.Melee.Bludgeoning,*2,2d8,SPROP=Stunning				FACE:10	REACH:10	ABILITY:Internal|AUTOMATIC|Race Traits ~ Runic Guardian	DR:10/Adamantine		BONUS:STAT|STR|14	BONUS:STAT|DEX|2				BONUS:STAT|CHA|-10		CR:10	KIT:1|TN	HITDICEADVANCEMENT:25,51		LEGS:2	HANDS:2	SOURCEPAGE:MM2	KIT:1|Runic Guardian Stats	
Shadow Spider			STARTFEATS:1	SIZE:H	TYPE:Magical Beast	RACETYPE:Magical Beast		MONSTERCLASS:Magical Beast:13	MOVE:Walk,50,Climb,30	BONUS:COMBAT|AC|4|TYPE=NaturalArmor	NATURALATTACKS:Claw,Weapon.Natural.Finesseable.Melee.Piercing.Slashing,*4,2d4|Bite,Weapon.Natural.Finesseable.Melee.Piercing.Slashing.Bludgeoning,*1,2d6,SPROP=Paralysis				FACE:15	REACH:10	ABILITY:Internal|AUTOMATIC|Race Traits ~ Shadow Spider	DR:10/Magic	SR:23	BONUS:STAT|STR|16	BONUS:STAT|DEX|2	BONUS:STAT|CON|10	BONUS:STAT|INT|-6	BONUS:STAT|WIS|2	BONUS:STAT|CHA|-2	MONCSKILL:Hide|Jump|Listen|Move Silently	CR:12	KIT:1|TN	HITDICEADVANCEMENT:26,39		LEGS:4	HANDS:0	SOURCEPAGE:MM2	KIT:1|Shadow Spider Stats	
Sirine			STARTFEATS:1	SIZE:M	TYPE:Fey	RACETYPE:Fey	RACESUBTYPE:Aquatic	MONSTERCLASS:Fey:4	MOVE:Walk,30,Swim,60		NATURALATTACKS:Touch,Weapon.Natural.Finesseable.Melee.Touch,*1,0,SPROP=1d4 INT				FACE:5	REACH:5	ABILITY:Internal|AUTOMATIC|Race Traits ~ Sirine	DR:5/Cold Iron			BONUS:STAT|DEX|8		BONUS:STAT|INT|2	BONUS:STAT|WIS|6	BONUS:STAT|CHA|6	MONCSKILL:Concentration|Heal|Hide|Perform (Dance)|Perform (Sing)|Swim|Survival	CR:5		HITDICEADVANCEMENT:8	LEVELADJUSTMENT:4	LEGS:2	HANDS:2	SOURCEPAGE:MM2	KIT:1|Sirine Stats	
Spawn of Kyuss			STARTFEATS:1	SIZE:M	TYPE:Undead	RACETYPE:Undead		MONSTERCLASS:Undead:4	MOVE:Walk,30	BONUS:COMBAT|AC|2|TYPE=NaturalArmor	NATURALATTACKS:Slam,Weapon.Natural.Finesseable.Melee.Bludgeoning,*2,1d6,SPROP=Kyuss's Gift	NATURALATTACKS:Touch,Weapon.Natural.Finesseable.Melee.Touch,*1,0,SPROP=Kyuss's Gift			FACE:5	REACH:5	ABILITY:Internal|AUTOMATIC|Race Traits ~ Spawn of Kyuss			BONUS:STAT|STR|8	BONUS:STAT|DEX|-2		BONUS:STAT|INT|-4		BONUS:STAT|CHA|4	MONCSKILL:Hide|Jump|Move Silently|Spot	CR:5	KIT:1|CE	HITDICEADVANCEMENT:8,12	LEVELADJUSTMENT:5	LEGS:2	HANDS:2	SOURCEPAGE:MM2	KIT:1|Spawn of Kyuss Stats	
Spell Weaver			STARTFEATS:1	SIZE:M	TYPE:Monstrous Humanoid	RACETYPE:Monstrous Humanoid		MONSTERCLASS:Spell Weaver:10	MOVE:Walk,30	BONUS:COMBAT|AC|5|TYPE=NaturalArmor	NATURALATTACKS:Slam,Weapon.Natural.Finesseable.Melee.Bludgeoning,*2,1d3				FACE:5	REACH:5	ABILITY:Internal|AUTOMATIC|Race Traits ~ Spell Weaver		SR:21	BONUS:STAT|STR|-2	BONUS:STAT|DEX|6	BONUS:STAT|CON|-2	BONUS:STAT|INT|8	BONUS:STAT|WIS|6	BONUS:STAT|CHA|6	MONCSKILL:Knowledge (Arcana)|Knowledge (The Planes)|Listen|Spellcraft|Spot|Use Magic Device	CR:10		HITDICEADVANCEMENT:30	LEVELADJUSTMENT:7	LEGS:2	HANDS:4	SOURCEPAGE:MM2	KIT:1|Spell Weaver Stats	
Spellgaunt			STARTFEATS:1	SIZE:L	TYPE:Magical Beast	RACETYPE:Magical Beast		MONSTERCLASS:Magical Beast:16	MOVE:Walk,40,Climb,20	BONUS:COMBAT|AC|7|TYPE=NaturalArmor	NATURALATTACKS:Bite,Weapon.Natural.Finesseable.Melee.Piercing.Slashing.Bludgeoning,*1,1d8|Claw,Weapon.Natural.Finesseable.Melee.Piercing.Slashing,*2,1d6				FACE:10	REACH:5	ABILITY:Internal|AUTOMATIC|Race Traits ~ Spellgaunt	DR:15/Magic and Cold Iron	SR:35	BONUS:STAT|STR|8	BONUS:STAT|DEX|4	BONUS:STAT|CON|6	BONUS:STAT|INT|2		BONUS:STAT|CHA|10	MONCSKILL:Balance|Climb|Hide|Jump|Spot	CR:12	KIT:1|TN	HITDICEADVANCEMENT:30,45		LEGS:8	HANDS:0	SOURCEPAGE:MM2	KIT:1|Spellgaunt Stats	
Spirit of the Land			STARTFEATS:1	SIZE:H	TYPE:Fey	RACETYPE:Fey		MONSTERCLASS:Fey:20	MOVE:Fly,60						FACE:15	REACH:15	ABILITY:Internal|AUTOMATIC|Race Traits ~ Spirit of the Land	DR:10/-	SR:34		BONUS:STAT|DEX|2	BONUS:STAT|CON|20	BONUS:STAT|INT|10	BONUS:STAT|WIS|8	BONUS:STAT|CHA|14	MONCSKILL:Concentration|Diplomacy|Hide|Knowledge (Geography)|Knowledge (Nature)|Listen|Search|Sense Motive|Spellcraft|Spot|Survival	CR:23	KIT:1|TN	HITDICEADVANCEMENT:30,60		LEGS:0	HANDS:0	SOURCEPAGE:MM2	KIT:1|Spirit of the Land Stats	
Stone Spike			STARTFEATS:1	SIZE:M	TYPE:Elemental	RACETYPE:Elemental	RACESUBTYPE:Earth	MONSTERCLASS:Elemental (Earth/Water):3	MOVE:Walk,20	BONUS:COMBAT|AC|8|TYPE=NaturalArmor	NATURALATTACKS:Slam,Weapon.Natural.Finesseable.Melee.Bludgeoning,*2,1d8				FACE:5	REACH:5	ABILITY:Internal|AUTOMATIC|Race Traits ~ Stone Spike			BONUS:STAT|STR|8	BONUS:STAT|DEX|-2	BONUS:STAT|CON|8	BONUS:STAT|INT|-6			MONCSKILL:Listen|Spot	CR:2	KIT:1|TN	HITDICEADVANCEMENT:9	LEVELADJUSTMENT:2	LEGS:2	HANDS:2	SOURCEPAGE:MM2	KIT:1|Stone Spike Stats	
Swamplight Lynx			STARTFEATS:1	SIZE:L	TYPE:Magical Beast	RACETYPE:Magical Beast		MONSTERCLASS:Magical Beast:10	MOVE:Walk,50	BONUS:COMBAT|AC|5|TYPE=NaturalArmor	NATURALATTACKS:Claw,Weapon.Natural.Finesseable.Melee.Piercing.Slashing,*2,1d6|Bite,Weapon.Natural.Finesseable.Melee.Piercing.Slashing.Bludgeoning,*1,1d8				FACE:10	REACH:5	ABILITY:Internal|AUTOMATIC|Race Traits ~ Swamplight Lynx			BONUS:STAT|STR|10	BONUS:STAT|DEX|2	BONUS:STAT|CON|6		BONUS:STAT|WIS|4	BONUS:STAT|CHA|4	MONCSKILL:Hide|Jump|Listen|Move Silently|Spot	CR:7		HITDICEADVANCEMENT:15,30	LEVELADJUSTMENT:6	LEGS:4	HANDS:0	SOURCEPAGE:MM2	KIT:1|Swamplight Lynx Stats	
Sylph			STARTFEATS:1	SIZE:S	TYPE:Outsider	RACETYPE:Outsider	RACESUBTYPE:Air	MONSTERCLASS:Sylph:3	MOVE:Walk,30,Fly,90						FACE:5	REACH:5	ABILITY:Internal|AUTOMATIC|Race Traits ~ Sylph		SR:14	BONUS:STAT|STR|-2	BONUS:STAT|DEX|2	BONUS:STAT|CON|-2	BONUS:STAT|INT|4	BONUS:STAT|WIS|6	BONUS:STAT|CHA|6	MONCSKILL:Balance|Concentration|Escape Artist|Hide|Jump|Knowledge (Nature)|Listen|Move Silently|Spot|Survival|Tumble	CR:5		HITDICEADVANCEMENT:9	LEVELADJUSTMENT:5	LEGS:2	HANDS:2	SOURCEPAGE:MM2	KIT:1|Sylph Stats	
Tempest			STARTFEATS:1	SIZE:G	TYPE:Elemental	RACETYPE:Elemental	RACESUBTYPE:Air|Earth|Fire|Water	MONSTERCLASS:Elemental (Tempest):24	MOVE:Fly,60	BONUS:COMBAT|AC|10|TYPE=NaturalArmor	NATURALATTACKS:Slam,Weapon.Natural.Finesseable.Melee.Bludgeoning,*2,2d8				FACE:20	REACH:10	ABILITY:Internal|AUTOMATIC|Race Traits ~ Tempest	DR:10/-		BONUS:STAT|STR|18	BONUS:STAT|DEX|-4	BONUS:STAT|CON|18	BONUS:STAT|INT|-2		BONUS:STAT|CHA|6	MONCSKILL:Concentration|Listen|Spot	CR:16	KIT:1|CN	HITDICEADVANCEMENT:48,72		LEGS:0	HANDS:0	SOURCEPAGE:MM2	KIT:1|Tempest Stats	
Teratomorph				SIZE:G	TYPE:Ooze	RACETYPE:Ooze		MONSTERCLASS:Ooze:28	MOVE:Walk,30,Fly,50,Swim,90		NATURALATTACKS:Slam,Weapon.Natural.Finesseable.Melee.Bludgeoning,*1,4d6,SPROP=Entropic Touch				FACE:20	REACH:15	ABILITY:Internal|AUTOMATIC|Race Traits ~ Teratomorph		SR:32	BONUS:STAT|STR|22	BONUS:STAT|DEX|-6	BONUS:STAT|CON|10		BONUS:STAT|WIS|-10	BONUS:STAT|CHA|-10		CR:16	KIT:1|TN	HITDICEADVANCEMENT:36,84		LEGS:0	HANDS:0	SOURCEPAGE:MM2	KIT:1|Teratomorph Stats	
#Thri-Kreen																																			
Twig Blight			STARTFEATS:1	SIZE:S	TYPE:Plant	RACETYPE:Plant		MONSTERCLASS:Plant:1	MOVE:Walk,20	BONUS:COMBAT|AC|3|TYPE=NaturalArmor	NATURALATTACKS:Claw,Weapon.Natural.Finesseable.Melee.Piercing.Slashing,*2,1d3,SPROP=Poison				FACE:5	REACH:5	ABILITY:Internal|AUTOMATIC|Race Traits ~ Twig Blight	DR:5/Bludgeoning or Slashing		BONUS:STAT|STR|-2	BONUS:STAT|DEX|2	BONUS:STAT|CON|2	BONUS:STAT|INT|-6		BONUS:STAT|CHA|-6	MONCSKILL:Hide|Listen|Move Silently|Spot	CR:1/3	KIT:1|CE	HITDICEADVANCEMENT:3	LEVELADJUSTMENT:2	LEGS:2	HANDS:2	SOURCEPAGE:MM2	KIT:1|Twig Blight Stats	
Vaporighu			STARTFEATS:1	SIZE:M	TYPE:Outsider	RACETYPE:Outsider	RACESUBTYPE:Evil	MONSTERCLASS:Outsider:10	MOVE:Walk,30	BONUS:COMBAT|AC|11|TYPE=NaturalArmor	NATURALATTACKS:Slam,Weapon.Natural.Finesseable.Melee.Bludgeoning,*2,1d6,SPROP=Corrosive Slime				FACE:5	REACH:5	ABILITY:Internal|AUTOMATIC|Race Traits ~ Vaporighu	DR:10/Silver	SR:17	BONUS:STAT|STR|4	BONUS:STAT|DEX|-2	BONUS:STAT|CON|6	BONUS:STAT|INT|2	BONUS:STAT|WIS|-2		MONCSKILL:Balance|Bluff|Concentration|Diplomacy|Intimidate|Knowledge (Arcana)|Knowledge (The Planes)|Listen|Spellcraft|Spot	CR:9	KIT:1|NE	HITDICEADVANCEMENT:18,30		LEGS:2	HANDS:2	SOURCEPAGE:MM2	KIT:1|Vaporighu Stats	
Windghost			STARTFEATS:1	SIZE:H	TYPE:Aberration	RACETYPE:Aberration		MONSTERCLASS:Aberration:18	MOVE:Fly,30	BONUS:COMBAT|AC|7|TYPE=NaturalArmor	NATURALATTACKS:Bite,Weapon.Natural.Finesseable.Melee.Piercing.Slashing.Bludgeoning,*1,2d8				FACE:15	REACH:10	ABILITY:Internal|AUTOMATIC|Race Traits ~ Windghost		SR:25	BONUS:STAT|STR|18	BONUS:STAT|DEX|12	BONUS:STAT|CON|8	BONUS:STAT|INT|4	BONUS:STAT|WIS|4	BONUS:STAT|CHA|8	MONCSKILL:Hide|Knowledge (Arcana)|Listen|Spot	CR:15		HITDICEADVANCEMENT:32,54		LEGS:0	HANDS:0	SOURCEPAGE:MM2	KIT:1|Windghost Stats	
Wyste			STARTFEATS:1	SIZE:H	TYPE:Aberration	RACETYPE:Aberration		MONSTERCLASS:Aberration:5	MOVE:Walk,10,Swim,40	BONUS:COMBAT|AC|9|TYPE=NaturalArmor	NATURALATTACKS:Tentacle Rake,Weapon.Natural.Finesseable.Melee.Bludgeoning.Slashing,*7,1d4				FACE:15	REACH:10	ABILITY:Internal|AUTOMATIC|Race Traits ~ Wyste			BONUS:STAT|STR|12	BONUS:STAT|DEX|2	BONUS:STAT|CON|10	BONUS:STAT|INT|-10		BONUS:STAT|CHA|-2	MONCSKILL:Listen|Spot|Swim	CR:5	KIT:1|TN	HITDICEADVANCEMENT:15		LEGS:0	HANDS:0	SOURCEPAGE:MM2	KIT:1|Wyste Stats	
Yak Folk		FAVCLASS:Sorcerer	STARTFEATS:1	SIZE:L	TYPE:Monstrous Humanoid	RACETYPE:Monstrous Humanoid		MONSTERCLASS:Monstrous Humanoid:5	MOVE:Walk,30	BONUS:COMBAT|AC|7|TYPE=NaturalArmor					FACE:10	REACH:10	ABILITY:Internal|AUTOMATIC|Race Traits ~ Yak Folk			BONUS:STAT|STR|8		BONUS:STAT|CON|4	BONUS:STAT|INT|4	BONUS:STAT|WIS|4	BONUS:STAT|CHA|4	MONCSKILL:Disguise|Heal|Knowledge (Arcana)|Use Magic Device	CR:4			LEVELADJUSTMENT:2	LEGS:2	HANDS:2	SOURCEPAGE:MM2	KIT:1|Yak Folk Stats	
Yugoloth (Marraenoloth)			STARTFEATS:1	SIZE:M	TYPE:Outsider	RACETYPE:Outsider	RACESUBTYPE:Evil|Extraplanar|Yugoloth	MONSTERCLASS:Outsider:10	MOVE:Walk,50	BONUS:COMBAT|AC|9|TYPE=NaturalArmor	NATURALATTACKS:Bite,Weapon.Natural.Finesseable.Melee.Piercing.Slashing.Bludgeoning,*1,1d6				FACE:5	REACH:5	ABILITY:Internal|AUTOMATIC|Race Traits ~ Yugoloth (Marraenoloth)		SR:21	BONUS:STAT|STR|2	BONUS:STAT|DEX|4		BONUS:STAT|INT|2	BONUS:STAT|WIS|4		MONCSKILL:Appraise|Balance|Bluff|Diplomacy|Intimidate|Knowledge (The Planes)|Listen|Profession (Boater)|Spot|Survival|Swim	CR:10	KIT:1|NE	HITDICEADVANCEMENT:20	LEVELADJUSTMENT:2	LEGS:2	HANDS:2	SOURCEPAGE:MM2	KIT:1|Yugoloth (Marraenoloth) Stats	
Yugoloth (Arcanaloth)			STARTFEATS:1	SIZE:M	TYPE:Outsider	RACETYPE:Outsider	RACESUBTYPE:Evil|Extraplanar|Yugoloth	MONSTERCLASS:Arcanaloth:12	MOVE:Walk,30,Fly,50	BONUS:COMBAT|AC|15|TYPE=NaturalArmor	NATURALATTACKS:Claw,Weapon.Natural.Finesseable.Melee.Piercing.Slashing,*2,1d4,SPROP=Poison|Bite,Weapon.Natural.Finesseable.Melee.Piercing.Slashing.Bludgeoning,*1,1d6				FACE:5	REACH:5	ABILITY:Internal|AUTOMATIC|Race Traits ~ Yugoloth (Arcanaloth)	DR:15/Good	SR:24		BONUS:STAT|DEX|6		BONUS:STAT|INT|10	BONUS:STAT|WIS|8	BONUS:STAT|CHA|6	MONCSKILL:Concentration|Diplomacy|Gather Information|Intimidate|Knowledge (Arcana)|Knowledge (The Planes)|Listen|Profession (Scribe)|Search|Sense Motive|Spellcraft|Spot	CR:17	KIT:1|NE	HITDICEADVANCEMENT:24	LEVELADJUSTMENT:7	LEGS:2	HANDS:2	SOURCEPAGE:MM2	KIT:1|Yugoloth (Arcanaloth) Stats	
Yugoloth (Yagnoloth)			STARTFEATS:1	SIZE:L	TYPE:Outsider	RACETYPE:Outsider	RACESUBTYPE:Evil|Extraplanar|Yugoloth	MONSTERCLASS:Outsider:10	MOVE:Walk,50	BONUS:COMBAT|AC|10|TYPE=NaturalArmor	NATURALATTACKS:Claw,Weapon.Natural.Finesseable.Melee.Piercing.Slashing,*2,1d6,SPROP=Stunning Blow				FACE:10	REACH:10	ABILITY:Internal|AUTOMATIC|Race Traits ~ Yugoloth (Yagnoloth)	DR:15/Good	SR:25	BONUS:STAT|STR|20	BONUS:STAT|DEX|4	BONUS:STAT|CON|8	BONUS:STAT|INT|4	BONUS:STAT|WIS|4	BONUS:STAT|CHA|6	MONCSKILL:Bluff|Climb|Concentration|Diplomacy|Intimidate|Jump|Knowledge (The Planes)|Listen|Sense Motive|Spot	CR:10	KIT:1|NE	HITDICEADVANCEMENT:30	LEVELADJUSTMENT:6	LEGS:2	HANDS:2	SOURCEPAGE:MM2	KIT:1|Yugoloth (Yagnaloth) Stats	
Razor Boar			STARTFEATS:1	SIZE:L	TYPE:Magical Beast	RACETYPE:Magical Beast		MONSTERCLASS:Magical Beast:15	MOVE:Walk,50	BONUS:COMBAT|AC|17|TYPE=NaturalArmor	NATURALATTACKS:Tusk,Weapon.Natural.Finesseable.Melee.Piercing,*1,1d8|Hoof,Weapon.Natural.Finesseable.Melee.Bludgeoning,*2,1d4	NATURALATTACKS:Bite,Weapon.Natural.Finesseable.Melee.Piercing.Slashing.Bludgeoning,*1,1d8			FACE:10	REACH:5	ABILITY:Internal|AUTOMATIC|Race Traits ~ Razor Boar	DR:5/-	SR:21	BONUS:STAT|STR|16	BONUS:STAT|DEX|2	BONUS:STAT|CON|6	BONUS:STAT|INT|-8	BONUS:STAT|WIS|4	BONUS:STAT|CHA|-2	MONCSKILL:Listen|Spot|Survival	CR:10	KIT:1|TN	HITDICEADVANCEMENT:30,45		LEGS:4	HANDS:0	SOURCEPAGE:MM2	KIT:1|Razor Boar Stats	
Scorpionfolk		FAVCLASS:Ranger	STARTFEATS:1	SIZE:L	TYPE:Monstrous Humanoid	RACETYPE:Monstrous Humanoid		MONSTERCLASS:Monstrous Humanoid:12	MOVE:Walk,40	BONUS:COMBAT|AC|6|TYPE=NaturalArmor	NATURALATTACKS:Sting,Weapon.Natural.Finesseable.Melee.Piercing,*1,1d8,SPROP=Poison|Claw,Weapon.Natural.Finesseable.Melee.Piercing.Slashing,*2,1d6				FACE:10	REACH:5	ABILITY:Internal|AUTOMATIC|Race Traits ~ Scorpionfolk		SR:18	BONUS:STAT|STR|8	BONUS:STAT|DEX|2	BONUS:STAT|CON|2	BONUS:STAT|INT|-2	BONUS:STAT|WIS|4	BONUS:STAT|CHA|4	MONCSKILL:Diplomacy|Intimidate|Listen|Sense Motive|Spot	CR:7			LEVELADJUSTMENT:4	LEGS:8	HANDS:2	SOURCEPAGE:MM2	KIT:1|Scorpionfolk Stats	
