SOURCELONG:Monster Manual 2	SOURCESHORT:MM2	SOURCEWEB:http://www.gozzilioni.net	SOURCEDATE:2003-07																														
																																	
# Ability Name	CATEGORY:	TYPE:	VISIBLE:	Special ABility					Define					Bonus					Stackable?	Multiple?	Choose	select										Source Page	
CATEGORY=Internal|Race Traits ~ Dragon (Crystal).MOD														BONUS:MISC|CR|3|PREVARGTEQ:DragonAgeCategory,1	BONUS:MISC|CR|1|PREVARGTEQ:DragonAgeCategory,2	BONUS:MISC|CR|1|PREVARGTEQ:DragonAgeCategory,3	BONUS:MISC|CR|3|PREVARGTEQ:DragonAgeCategory,4	BONUS:MISC|CR|3|PREVARGTEQ:DragonAgeCategory,5	BONUS:MISC|CR|2|PREVARGTEQ:DragonAgeCategory,6	BONUS:MISC|CR|3|PREVARGTEQ:DragonAgeCategory,7	BONUS:MISC|CR|2|PREVARGTEQ:DragonAgeCategory,8	BONUS:MISC|CR|1|PREVARGTEQ:DragonAgeCategory,9	BONUS:MISC|CR|2|PREVARGTEQ:DragonAgeCategory,10	BONUS:MISC|CR|1|PREVARGTEQ:DragonAgeCategory,11	BONUS:MISC|CR|2|PREVARGTEQ:DragonAgeCategory,12								
#LevelAdj																																	
CATEGORY=Internal|Race Traits ~ Dragon (Crystal).MOD														BONUS:VAR|DragonLevelAdjustment|5|PREVARGTEQ:DragonAgeCategory,1|PREVARLTEQ:DragonAgeCategory,3			BONUS:VAR|DragonLevelAdjustment|6|PREVARGTEQ:DragonAgeCategory,1|PREVAREQ:DragonAgeCategory,4																
#size														(T=3, S=4)																			
CATEGORY=Internal|Race Traits ~ Dragon (Crystal).MOD														BONUS:VAR|DragonSizeGroup|2|TYPE=Base
#stats																																	
CATEGORY=Internal|Race Traits ~ Dragon (Crystal).MOD														BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,1	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,2	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,3	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,4	BONUS:STAT|STR|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,5	BONUS:STAT|STR|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,6	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,7	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,8	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,9	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,10	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,11	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,12								
CATEGORY=Internal|Race Traits ~ Dragon (Crystal).MOD																																	
CATEGORY=Internal|Race Traits ~ Dragon (Crystal).MOD														BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,1	BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,2		BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,4	BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,5	BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,6		BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,8		BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,10	BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,11									
CATEGORY=Internal|Race Traits ~ Dragon (Crystal).MOD																BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,3	BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,4		BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,6		BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,8		BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,10		BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,12								
CATEGORY=Internal|Race Traits ~ Dragon (Crystal).MOD																BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,3	BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,4		BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,6		BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,8		BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,10		BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,12								
CATEGORY=Internal|Race Traits ~ Dragon (Crystal).MOD																BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,3	BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,4		BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,6		BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,8		BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,10										
#SR																																	
CATEGORY=Internal|Race Traits ~ Dragon (Crystal).MOD				SR:DragonSpellResistance														BONUS:VAR|DragonSpellResistance|19|PREVARGTEQ:DragonAgeCategory,5	BONUS:VAR|DragonSpellResistance|2|PREVARGTEQ:DragonAgeCategory,6	BONUS:VAR|DragonSpellResistance|1|PREVARGTEQ:DragonAgeCategory,7	BONUS:VAR|DragonSpellResistance|2|PREVARGTEQ:DragonAgeCategory,8	BONUS:VAR|DragonSpellResistance|1|PREVARGTEQ:DragonAgeCategory,9	BONUS:VAR|DragonSpellResistance|2|PREVARGTEQ:DragonAgeCategory,10	BONUS:VAR|DragonSpellResistance|1|PREVARGTEQ:DragonAgeCategory,11	BONUS:VAR|DragonSpellResistance|2|PREVARGTEQ:DragonAgeCategory,12								
#AC / DR																																	
CATEGORY=Internal|Race Traits ~ Dragon (Crystal).MOD				DR:0/Magic										BONUS:VAR|DragonNaturalArmorBonus|1				BONUS:MISC|DR|Magic|5|PREVARGTEQ:DragonAgeCategory,5		BONUS:MISC|DR|Magic|5|PREVARGTEQ:DragonAgeCategory,7		BONUS:MISC|DR|Magic|5|PREVARGTEQ:DragonAgeCategory,9		BONUS:MISC|DR|Magic|5|PREVARGTEQ:DragonAgeCategory,11									
Breath Weapon	CATEGORY:Special Ability	TYPE:TrueDragonCrystalDragonRaceTrait.SpecialAttack.Supernatural.Breath Weapon	VISIBLE:YES	DESC:A crystal dragon's breath weapon is a cone of brilliant light. A target who fails his or her Reflex saving throw takes the indicated damage and is blinded for 1d4 rounds. Damage %1d%2, DC %3, Length %4|BreathWeaponDice|BreathWeaponDieSize|BreathWeaponDC|BreathWeaponCone	KEY:Dragon (Crystal Dragon) ~ Breath Weapon									BONUS:VAR|BreathWeaponDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Breath Weapon)	BONUS:VAR|BreathWeaponDieSize|6|TYPE=Base								ABILITY:Ability Focus|AUTOMATIC|Breath Weapon									SOURCEPAGE:MM2	
Frightful Presence	CATEGORY:Special Ability	TYPE:TrueDragonCrystalDragonRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:%1'ft Frightful Presence (Will DC %2)|FrightfulPresenceRange|FrightfulPresenceDC	KEY:Dragon (Crystal Dragon) ~ Frightful Presence				DEFINE:FrightfulPresenceRange|0	DEFINE:FrightfulPresenceDC|0				BONUS:VAR|FrightfulPresenceDC|DefaultDCCha	BONUS:VAR|FrightfulPresenceDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Frightful Presence)	BONUS:VAR|FrightfulPresenceRange|30*DragonAgeCategory							ABILITY:Ability Focus|AUTOMATIC|Frightful Presence									SOURCEPAGE:MM2	
Psionics	CATEGORY:Special Ability	TYPE:TrueDragonCrystalDragonRaceTrait.SpecialAttack.DragonSpellcasterPsionTelepath	VISIBLE:YES	DESC:A crystal dragon manifests powers, and gains additional attack and defense modes, as if it were a psion with Telepathy as its primary discipline.	KEY:Dragon (Crystal Dragon) ~ Psionics								ADD:SPELLCASTER|Telepath (Psion)	BONUS:VAR|DragonSpellcasterLVL|((DragonAgeCategory-3)*2)	BONUS:PCLEVEL|Telepath (Psion)|DragonSpellcasterLVL-1								ABILITY:Internal|AUTOMATIC|Psion Class									SOURCEPAGE:MM2	
Charm Person	CATEGORY:Special Ability	TYPE:TrueDragonCrystalDragonRaceTrait.SpecialAttack.PsiLike	VISIBLE:YES		KEY:Dragon (Crystal Dragon) ~ Charm Person																		SPELLS:Innate|TIMES=3|CASTERLEVEL=max(DragonAgeCategory,DragonSpellcasterLVL)|Charm Person									SOURCEPAGE:MM2	
Color Spray	CATEGORY:Special Ability	TYPE:TrueDragonCrystalDragonRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Dragon (Crystal Dragon) ~ Color Spray																		SPELLS:Innate|TIMES=3|CASTERLEVEL=max(DragonAgeCategory,DragonSpellcasterLVL)|Color Spray									SOURCEPAGE:MM2	
Domination	CATEGORY:Special Ability	TYPE:TrueDragonCrystalDragonRaceTrait.SpecialAttack.PsiLike	VISIBLE:YES		KEY:Dragon (Crystal Dragon) ~ Domination																		SPELLS:Innate|TIMES=1|CASTERLEVEL=max(DragonAgeCategory,DragonSpellcasterLVL)|Domination									SOURCEPAGE:MM2	
Control Winds	CATEGORY:Special Ability	TYPE:TrueDragonCrystalDragonRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Dragon (Crystal Dragon) ~ Control Winds																		SPELLS:Innate|TIMES=1|CASTERLEVEL=max(DragonAgeCategory,DragonSpellcasterLVL)|Control Winds|!PRECAMPAIGN:1,Expanded Psionics Handbook									SOURCEPAGE:MM2	
																																	
Race Traits ~ Dragon (Emerald)	CATEGORY:Internal	TYPE:Special	ABILITY:Internal|AUTOMATIC|Dragon Defaults|True Dragon|Gem Dragon						BONUS:VAR|DragonAgeCategory|(DragonLVL-3)/3					ABILITY:Special Ability|AUTOMATIC|Dragon (Emerald Dragon) ~ Object Reading|Immunity To Sonic|Dragon (Emerald Dragon) ~ Breath Weapon		ABILITY:Special Ability|AUTOMATIC|Dragon (Emerald Dragon) ~ Improved Invisibility|PREVARGTEQ:DragonAgeCategory,3	ABILITY:Special Ability|AUTOMATIC|Dragon (Emerald Dragon) ~ Psionics|Dragon (Emerald Dragon) ~ Fog Cloud|PREVARGTEQ:DragonAgeCategory,4	ABILITY:Special Ability|AUTOMATIC|Dragon (Emerald Dragon) ~ Frightful Presence|PREVARGTEQ:DragonAgeCategory,5	ABILITY:Special Ability|AUTOMATIC|Dragon (Emerald Dragon) ~ Legend Lore|PREVARGTEQ:DragonAgeCategory,6		ABILITY:Special Ability|AUTOMATIC|Dragon (Emerald Dragon) ~ Clairaudience/Clairvoyance|Dragon (Emerald Dragon) ~ Nondetection|PREVARGTEQ:DragonAgeCategory,8		ABILITY:Special Ability|AUTOMATIC|Dragon (Emerald Dragon) ~ Sculpt Sound|PREVARGTEQ:DragonAgeCategory,10		ABILITY:Special Ability|AUTOMATIC|Dragon (Emerald Dragon) ~ Shield of Prudence|PREVARGTEQ:DragonAgeCategory,12								
#CR														Wyrmling	Very Young	Young	Juvenile	Young Adult	Adult	Mature Adult	Old	Very Old	Ancient	Wyrm	Great Wyrm								
CATEGORY=Internal|Race Traits ~ Dragon (Emerald).MOD														BONUS:MISC|CR|3|PREVARGTEQ:DragonAgeCategory,1	BONUS:MISC|CR|2|PREVARGTEQ:DragonAgeCategory,2	BONUS:MISC|CR|2|PREVARGTEQ:DragonAgeCategory,3	BONUS:MISC|CR|2|PREVARGTEQ:DragonAgeCategory,4	BONUS:MISC|CR|3|PREVARGTEQ:DragonAgeCategory,5	BONUS:MISC|CR|3|PREVARGTEQ:DragonAgeCategory,6	BONUS:MISC|CR|2|PREVARGTEQ:DragonAgeCategory,7	BONUS:MISC|CR|2|PREVARGTEQ:DragonAgeCategory,8	BONUS:MISC|CR|1|PREVARGTEQ:DragonAgeCategory,9	BONUS:MISC|CR|2|PREVARGTEQ:DragonAgeCategory,10	BONUS:MISC|CR|1|PREVARGTEQ:DragonAgeCategory,11	BONUS:MISC|CR|2|PREVARGTEQ:DragonAgeCategory,12								
#LevelAdj																																	
CATEGORY=Internal|Race Traits ~ Dragon (Emerald).MOD														BONUS:VAR|DragonLevelAdjustment|4|PREVARGTEQ:DragonAgeCategory,1|PREVARLTEQ:DragonAgeCategory,2		BONUS:VAR|DragonLevelAdjustment|6|PREVARGTEQ:DragonAgeCategory,1|PREVAREQ:DragonAgeCategory,3																	
#size														(T=3, S=4)																			
CATEGORY=Internal|Race Traits ~ Dragon (Emerald).MOD														BONUS:VAR|DragonSizeGroup|2|TYPE=Base
#stats																																	
CATEGORY=Internal|Race Traits ~ Dragon (Emerald).MOD														BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,1	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,2	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,3	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,4	BONUS:STAT|STR|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,5	BONUS:STAT|STR|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,6	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,7	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,8	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,9	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,10	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,11	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,12								
CATEGORY=Internal|Race Traits ~ Dragon (Emerald).MOD																																	
CATEGORY=Internal|Race Traits ~ Dragon (Emerald).MOD														BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,1	BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,2		BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,4	BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,5	BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,6		BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,8		BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,10	BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,11									
CATEGORY=Internal|Race Traits ~ Dragon (Emerald).MOD														BONUS:STAT|INT|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,1		BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,3	BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,4		BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,6		BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,8		BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,10		BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,12								
CATEGORY=Internal|Race Traits ~ Dragon (Emerald).MOD														BONUS:STAT|WIS|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,1		BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,3	BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,4		BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,6		BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,8		BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,10		BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,12								
CATEGORY=Internal|Race Traits ~ Dragon (Emerald).MOD														BONUS:STAT|CHA|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,1		BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,3	BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,4		BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,6		BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,8		BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,10		BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,12								
#SR																																	
CATEGORY=Internal|Race Traits ~ Dragon (Emerald).MOD				SR:DragonSpellResistance														BONUS:VAR|DragonSpellResistance|20|PREVARGTEQ:DragonAgeCategory,5	BONUS:VAR|DragonSpellResistance|2|PREVARGTEQ:DragonAgeCategory,6	BONUS:VAR|DragonSpellResistance|1|PREVARGTEQ:DragonAgeCategory,7	BONUS:VAR|DragonSpellResistance|2|PREVARGTEQ:DragonAgeCategory,8	BONUS:VAR|DragonSpellResistance|1|PREVARGTEQ:DragonAgeCategory,9	BONUS:VAR|DragonSpellResistance|2|PREVARGTEQ:DragonAgeCategory,10	BONUS:VAR|DragonSpellResistance|2|PREVARGTEQ:DragonAgeCategory,11	BONUS:VAR|DragonSpellResistance|2|PREVARGTEQ:DragonAgeCategory,12								
#AC / DR																																	
CATEGORY=Internal|Race Traits ~ Dragon (Emerald).MOD				DR:0/Magic										BONUS:VAR|DragonNaturalArmorBonus|2				BONUS:MISC|DR|Magic|5|PREVARGTEQ:DragonAgeCategory,5		BONUS:MISC|DR|Magic|5|PREVARGTEQ:DragonAgeCategory,7		BONUS:MISC|DR|Magic|5|PREVARGTEQ:DragonAgeCategory,9		BONUS:MISC|DR|Magic|5|PREVARGTEQ:DragonAgeCategory,11									
Breath Weapon	CATEGORY:Special Ability	TYPE:TrueDragonEmeraldDragonRaceTrait.SpecialAttack.Supernatural.Breath Weapon	VISIBLE:YES	DESC:An emerald dragon breathes a cone of keening sonic energy. In addition to making a Reflex saving throw against sonic damage, each creature within the cone must succeed at a Fortitude save (same DC) or be deafened for 1d4 rounds plus 1 round per age category of the dragon. Damage %1d%2, DC %3, Length %4|BreathWeaponDice|BreathWeaponDieSize|BreathWeaponDC|BreathWeaponCone	KEY:Dragon (Emerald Dragon) ~ Breath Weapon									BONUS:VAR|BreathWeaponDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Breath Weapon)	BONUS:VAR|BreathWeaponDieSize|6|TYPE=Base								ABILITY:Ability Focus|AUTOMATIC|Breath Weapon									SOURCEPAGE:MM2	
Frightful Presence	CATEGORY:Special Ability	TYPE:TrueDragonEmeraldDragonRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:%1'ft Frightful Presence (Will DC %2)|FrightfulPresenceRange|FrightfulPresenceDC	KEY:Dragon (Emerald Dragon) ~ Frightful Presence				DEFINE:FrightfulPresenceRange|0	DEFINE:FrightfulPresenceDC|0				BONUS:VAR|FrightfulPresenceDC|DefaultDCCha	BONUS:VAR|FrightfulPresenceDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Frightful Presence)	BONUS:VAR|FrightfulPresenceRange|30*DragonAgeCategory							ABILITY:Ability Focus|AUTOMATIC|Frightful Presence									SOURCEPAGE:MM2	
Psionics	CATEGORY:Special Ability	TYPE:TrueDragonEmeraldDragonRaceTrait.SpecialAttack.DragonSpellcasterPsionclairsentience	VISIBLE:YES	DESC:An emerald dragon manifests powers, and gains additional attack and defense modes, as if it were a psion with Clairsentience as its primary discipline.	KEY:Dragon (Emerald Dragon) ~ Psionics								ADD:SPELLCASTER|Seer (Psion)	BONUS:VAR|DragonSpellcasterLVL|((DragonAgeCategory-2)*2)	BONUS:PCLEVEL|Seer (Psion)|DragonSpellcasterLVL-1								ABILITY:Internal|AUTOMATIC|Psion Class									SOURCEPAGE:MM2	
Object Reading	CATEGORY:Special Ability	TYPE:TrueDragonEmeraldDragonRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Dragon (Emerald Dragon) ~ Object Reading																											SOURCEPAGE:MM2	
Improved Invisibility	CATEGORY:Special Ability	TYPE:TrueDragonEmeraldDragonRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Dragon (Emerald Dragon) ~ Improved Invisibility																		SPELLS:Innate|TIMES=3|CASTERLEVEL=max(DragonAgeCategory,DragonSpellcasterLVL)|Invisibility (Greater)|!PRECAMPAIGN:1,Expanded Psionics Handbook									SOURCEPAGE:MM2	
Fog Cloud	CATEGORY:Special Ability	TYPE:TrueDragonEmeraldDragonRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Dragon (Emerald Dragon) ~ Fog Cloud																		SPELLS:Innate|TIMES=3|CASTERLEVEL=max(DragonAgeCategory,DragonSpellcasterLVL)|Fog Cloud									SOURCEPAGE:MM2	
Legend Lore	CATEGORY:Special Ability	TYPE:TrueDragonEmeraldDragonRaceTrait.SpecialAttack.PsiLike	VISIBLE:YES		KEY:Dragon (Emerald Dragon) ~ Legend Lore																		SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=max(DragonAgeCategory,DragonSpellcasterLVL)|Legend Lore|!PRECAMPAIGN:1,Expanded Psionics Handbook									SOURCEPAGE:MM2	
Clairaudience/Clairvoyance	CATEGORY:Special Ability	TYPE:TrueDragonEmeraldDragonRaceTrait.SpecialAttack.PsiLike	VISIBLE:YES		KEY:Dragon (Emerald Dragon) ~ Clairaudience/Clairvoyance																		SPELLS:Innate|TIMES=ATWILL|CASTERLEVEL=max(DragonAgeCategory,DragonSpellcasterLVL)|Clairaudience/Clairvoyance									SOURCEPAGE:MM2	
Nondetection	CATEGORY:Special Ability	TYPE:TrueDragonEmeraldDragonRaceTrait.SpecialAttack.PsiLike	VISIBLE:YES		KEY:Dragon (Emerald Dragon) ~ Nondetection																		SPELLS:Innate|TIMES=3|CASTERLEVEL=max(DragonAgeCategory,DragonSpellcasterLVL)|Nondetection|!PRECAMPAIGN:1,Expanded Psionics Handbook									SOURCEPAGE:MM2	
Sculpt Sound	CATEGORY:Special Ability	TYPE:TrueDragonEmeraldDragonRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES		KEY:Dragon (Emerald Dragon) ~ Sculpt Sound																		SPELLS:Innate|TIMES=3|CASTERLEVEL=max(DragonAgeCategory,DragonSpellcasterLVL)|Sculpt Sound|!PRECAMPAIGN:1,Expanded Psionics Handbook									SOURCEPAGE:MM2	
Shield of Prudence	CATEGORY:Special Ability	TYPE:TrueDragonEmeraldDragonRaceTrait.SpecialAttack.SpellLike	VISIBLE:YES	DESC:A great wyrm emerald dragon can extend its awareness a few fractions of a second into the future. This ability gives it a +6 insight bonus to AC for 6 hours. If it is caught flat-footed, it still gains a +4 insight bonus to AC. Shield of prudence is usable three times per day.|!PRECAMPAIGN:1,Expanded Psionics Handbook	KEY:Dragon (Emerald Dragon) ~ Shield of Prudence																											SOURCEPAGE:MM2	
																																	
Race Traits ~ Dragon (Sapphire)	CATEGORY:Internal	TYPE:Special	ABILITY:Internal|AUTOMATIC|Dragon Defaults|True Dragon|Gem Dragon						BONUS:VAR|DragonAgeCategory|(DragonLVL-2)/3					ABILITY:Special Ability|AUTOMATIC|Dragon (Sapphire Dragon) ~ Spider Climb|Immunity To Electricity|Dragon (Sapphire Dragon) ~ Breath Weapon		ABILITY:Special Ability|AUTOMATIC|Dragon (Sapphire Dragon) ~ Psionics|PREVARGTEQ:DragonAgeCategory,3	ABILITY:Special Ability|AUTOMATIC|Dragon (Sapphire Dragon) ~ Sense Psychoportation|PREVARGTEQ:DragonAgeCategory,4	ABILITY:Special Ability|AUTOMATIC|Dragon (Sapphire Dragon) ~ Frightful Presence|PREVARGTEQ:DragonAgeCategory,5	ABILITY:Special Ability|AUTOMATIC|Dragon (Sapphire Dragon) ~ Skate|Dragon (Sapphire Dragon) ~ Stone Shape|PREVARGTEQ:DragonAgeCategory,6		ABILITY:Special Ability|AUTOMATIC|Dragon (Sapphire Dragon) ~ Teleport|PREVARGTEQ:DragonAgeCategory,8		ABILITY:Special Ability|AUTOMATIC|Dragon (Sapphire Dragon) ~ Wall of Stone|PREVARGTEQ:DragonAgeCategory,10		ABILITY:Special Ability|AUTOMATIC|Dragon (Sapphire Dragon) ~ Move Earth|PREVARGTEQ:DragonAgeCategory,12								
