SOURCELONG:Draconomicon	SOURCESHORT:Drac	SOURCEWEB:http://www.gozzilioni.net	SOURCEDATE:2003-11																													
																																
###Block:Abilities	CATEGORY:	TYPE:	VISIBLE:	Special ABility					Define					Bonus					Stackable?	Multiple?	Choose	select										Source Page
CATEGORY=Internal|Race Traits ~ Dragon (Battle).MOD														BONUS:VAR|Maneuverability|3|TYPE=Base		BONUS:VAR|Maneuverability|-1|TYPE=Base.STACK								BONUS:VAR|Maneuverability|-1|TYPE=Base.STACK								
#stats														Wyrmling	Very Young	Young	Juvenile	Young Adult	Adult	Mature Adult	Old	Very Old	Ancient	Wyrm	Great Wyrm							
CATEGORY=Internal|Race Traits ~ Dragon (Battle).MOD														BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,1	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,2	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,3	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,4	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,5	BONUS:STAT|STR|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,6	BONUS:STAT|STR|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,7	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,8	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,9	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,10	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,11	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,12							
CATEGORY=Internal|Race Traits ~ Dragon (Battle).MOD																																
CATEGORY=Internal|Race Traits ~ Dragon (Battle).MOD														BONUS:STAT|CON|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,1		BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,3		BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,5	BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,6	BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,7		BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,9		BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,11	BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,12							
CATEGORY=Internal|Race Traits ~ Dragon (Battle).MOD																BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,3		BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,5		BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,7		BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,9		BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,11								
CATEGORY=Internal|Race Traits ~ Dragon (Battle).MOD																BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,3		BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,5		BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,7		BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,9		BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,11								
CATEGORY=Internal|Race Traits ~ Dragon (Battle).MOD														BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,1		BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,3		BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,5		BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,7		BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,9		BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,11								
#SR																																
CATEGORY=Internal|Race Traits ~ Dragon (Battle).MOD				SR:DragonSpellResistance														BONUS:VAR|DragonSpellResistance|21|PREVARGTEQ:DragonAgeCategory,5	BONUS:VAR|DragonSpellResistance|3|PREVARGTEQ:DragonAgeCategory,6	BONUS:VAR|DragonSpellResistance|2|PREVARGTEQ:DragonAgeCategory,7	BONUS:VAR|DragonSpellResistance|3|PREVARGTEQ:DragonAgeCategory,8	BONUS:VAR|DragonSpellResistance|1|PREVARGTEQ:DragonAgeCategory,9	BONUS:VAR|DragonSpellResistance|2|PREVARGTEQ:DragonAgeCategory,10	BONUS:VAR|DragonSpellResistance|1|PREVARGTEQ:DragonAgeCategory,11	BONUS:VAR|DragonSpellResistance|2|PREVARGTEQ:DragonAgeCategory,12							
#AC / DR																																
CATEGORY=Internal|Race Traits ~ Dragon (Battle).MOD				DR:0/Magic										BONUS:VAR|DragonNaturalArmorBonus|2		BONUS:MISC|DR|Magic|5|PREVARGTEQ:DragonAgeCategory,3		BONUS:MISC|DR|Magic|5|PREVARGTEQ:DragonAgeCategory,5		BONUS:MISC|DR|Magic|5|PREVARGTEQ:DragonAgeCategory,7		BONUS:MISC|DR|Magic|5|PREVARGTEQ:DragonAgeCategory,9										
CATEGORY=Internal|Race Traits ~ Dragon (Battle).MOD				DR:0/Evil																		BONUS:MISC|DR|Evil|5|PREVARGTEQ:DragonAgeCategory,9		BONUS:MISC|DR|Evil|5|PREVARGTEQ:DragonAgeCategory,11								
Battle Fury	CATEGORY:Special Ability	TYPE:TrueDragonBattleDragonRaceTrait.SpecialAttack.Extraordinary	VISIBLE:YES	DESC:Once per day, an ancient or older battle dragon may enter a battle fury, which grants it a +2 morale bonus to Strength and Constitution and a +1 morale bonus on Will saves, but a -2 penalty to AC. This battle fury lasts for a number of rounds equal to the dragon's (new) Constitution modifier +3, at the end of which the dragon loses the indicated bonuses but suffers no fatigue or other ill effects. This ability is otherwise identical to the barbarian's rage class feature.	KEY:Dragon (Battle Dragon) ~ Battle Fury				DEFINE:BattleDragonRageTimesLVL|0	DEFINE:BattleDragonRagePowerLVL|0				BONUS:VAR|BattleDragonRageTimesLVL,BattleDragonRagePowerLVL|DragonLVL|TYPE=Racial	BONUS:VAR|BattleFuryTimes|1	BONUS:VAR|BattleFuryLVL|BattleDragonRagePowerLVL|TYPE=Base							ABILITY:Special Ability|AUTOMATIC|Battle Fury									SOURCEPAGE:Drac
Breath Weapon	CATEGORY:Special Ability	TYPE:TrueDragonBattleDragonRaceTrait.SpecialAttack.Supernatural.Breath Weapon	VISIBLE:YES	DESC:A battle dragon has two types of breath weapon, a cone of sonic energy and a cone of fear gas. Creatures within the cone of fear gas must succeed on a Will save or become shaken for 4d6 rounds. Multiple exposures are not cumulative, but if an affected creature is already shaken (for instance, from the dragon's frightful presence), it becomes frightened instead. Damage %1d%2, DC %3, Length %4|BreathWeaponDice|BreathWeaponDieSize|BreathWeaponDC|BreathWeaponCone	KEY:Dragon (Battle Dragon) ~ Breath Weapon									BONUS:VAR|BreathWeaponDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Breath Weapon)	BONUS:VAR|BreathWeaponDieSize|6|TYPE=Base								ABILITY:Ability Focus|AUTOMATIC|Breath Weapon									SOURCEPAGE:Drac
Frightful Presence	CATEGORY:Special Ability	TYPE:TrueDragonBattleDragonRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:%1'ft Frightful Presence (Will DC %2)|FrightfulPresenceRange|FrightfulPresenceDC	KEY:Dragon (Battle Dragon) ~ Frightful Presence				DEFINE:FrightfulPresenceRange|0	DEFINE:FrightfulPresenceDC|0				BONUS:VAR|FrightfulPresenceDC|DefaultDCCha	BONUS:VAR|FrightfulPresenceDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Frightful Presence)	BONUS:VAR|FrightfulPresenceRange|30*DragonAgeCategory							ABILITY:Ability Focus|AUTOMATIC|Frightful Presence									SOURCEPAGE:Drac
Inspire Courage	CATEGORY:Special Ability	TYPE:TrueDragonBattleDragonRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:Once per day, an adult or older battle dragon can inspire courage in itself and its allies, granting them a +2 morale bonus on saving throws against charm or fear effects and a +1 morale bonus on attack rolls and weapon damage rolls. This is identical with the bardic ability of the same name, and requires the dragon to speak, sing, or roar for 1 full round.	KEY:Dragon (Battle Dragon) ~ Inspire Courage																											SOURCEPAGE:Drac
Aid	CATEGORY:Special Ability	TYPE:TrueDragonBattleDragonRaceTrait.SpecialQuality.SpellLike	VISIBLE:YES		KEY:Dragon (Battle Dragon) ~ Aid																		SPELLS:Innate|TIMES=3|CASTERLEVEL=DragonAgeCaterogy|Aid									SOURCEPAGE:Drac
Protection from Evil	CATEGORY:Special Ability	TYPE:TrueDragonBattleDragonRaceTrait.SpecialQuality.SpellLike	VISIBLE:YES		KEY:Dragon (Battle Dragon) ~ Protection from Evil																		SPELLS:Innate|TIMES=3|CASTERLEVEL=DragonAgeCaterogy|Protection from Evil									SOURCEPAGE:Drac
Heroes' Feast	CATEGORY:Special Ability	TYPE:TrueDragonBattleDragonRaceTrait.SpecialQuality.SpellLike	VISIBLE:YES		KEY:Dragon (Battle Dragon) ~ Heroes' Feast																		SPELLS:Innate|TIMES=1|CASTERLEVEL=DragonAgeCaterogy|Heroes' Feast									SOURCEPAGE:Drac
Shield Other	CATEGORY:Special Ability	TYPE:TrueDragonBattleDragonRaceTrait.SpecialQuality.SpellLike	VISIBLE:YES		KEY:Dragon (Battle Dragon) ~ Shield Other																		SPELLS:Innate|TIMES=1|CASTERLEVEL=DragonAgeCaterogy|Shield Other									SOURCEPAGE:Drac
																																
Race Traits ~ Dragon (Chaos)	CATEGORY:Internal	TYPE:Special	ABILITY:Internal|AUTOMATIC|Dragon Defaults|True Dragon|Planar Dragon						BONUS:VAR|DragonAgeCategory|(DragonLVL-3)/3					ABILITY:Special Ability|AUTOMATIC|Dragon (Chaos Dragon) ~ Breath Weapon|Immunity to Compulsion	ABILITY:Special Ability|AUTOMATIC|Dragon (Chaos Dragon) ~ Protection from Law|PREVARGTEQ:DragonAgeCategory,2		ABILITY:Special Ability|AUTOMATIC|Dragon (Chaos Dragon) ~ Chaos Hammer|Dragon (Chaos Dragon) ~ Entropic Shield|PREVARGTEQ:DragonAgeCategory,4	ABILITY:Special Ability|AUTOMATIC|Dragon (Chaos Dragon) ~ Frightful Presence|PREVARGTEQ:DragonAgeCategory,5	ABILITY:Special Ability|AUTOMATIC|Dragon (Chaos Dragon) ~ Dispel Law|Dragon (Chaos Dragon) ~ Mind Fog|PREVARGTEQ:DragonAgeCategory,6		ABILITY:Special Ability|AUTOMATIC|Dragon (Chaos Dragon) ~ Word of Chaos|PREVARGTEQ:DragonAgeCategory,8		ABILITY:Special Ability|AUTOMATIC|Dragon (Chaos Dragon) ~ Mislead|PREVARGTEQ:DragonAgeCategory,10		ABILITY:Special Ability|AUTOMATIC|Dragon (Chaos Dragon) ~ Cloak of Chaos|PREVARGTEQ:DragonAgeCategory,12							
#CR														Wyrmling	Very Young	Young	Juvenile	Young Adult	Adult	Mature Adult	Old	Very Old	Ancient	Wyrm	Great Wyrm							
CATEGORY=Internal|Race Traits ~ Dragon (Chaos).MOD														BONUS:MISC|CR|3|PREVARGTEQ:DragonAgeCategory,1	BONUS:MISC|CR|1|PREVARGTEQ:DragonAgeCategory,2	BONUS:MISC|CR|2|PREVARGTEQ:DragonAgeCategory,3	BONUS:MISC|CR|2|PREVARGTEQ:DragonAgeCategory,4	BONUS:MISC|CR|3|PREVARGTEQ:DragonAgeCategory,5	BONUS:MISC|CR|2|PREVARGTEQ:DragonAgeCategory,6	BONUS:MISC|CR|2|PREVARGTEQ:DragonAgeCategory,7	BONUS:MISC|CR|1|PREVARGTEQ:DragonAgeCategory,8	BONUS:MISC|CR|1|PREVARGTEQ:DragonAgeCategory,9	BONUS:MISC|CR|2|PREVARGTEQ:DragonAgeCategory,10	BONUS:MISC|CR|1|PREVARGTEQ:DragonAgeCategory,11	BONUS:MISC|CR|2|PREVARGTEQ:DragonAgeCategory,12							
#LevelAdj																																
CATEGORY=Internal|Race Traits ~ Dragon (Chaos).MOD														BONUS:VAR|DragonLevelAdjustment|4|PREVAREQ:DragonAgeCategory,1	BONUS:VAR|DragonLevelAdjustment|4|PREVAREQ:DragonAgeCategory,2	BONUS:VAR|DragonLevelAdjustment|6|PREVAREQ:DragonAgeCategory,3																
#size																																
CATEGORY=Internal|Race Traits ~ Dragon (Chaos).MOD														BONUS:VAR|DragonSizeGroup|2|TYPE=Base																		
CATEGORY=Internal|Race Traits ~ Dragon (Chaos).MOD														BONUS:VAR|DragonDefaultFlySpeed|1|TYPE=NotStandard|PREVARGTEQ:DragonAgeCategory,1							BONUS:MOVEADD|TYPE.Fly|50|PREVARGTEQ:DragonAgeCategory,8											
CATEGORY=Internal|Race Traits ~ Dragon (Chaos).MOD														BONUS:VAR|Maneuverability|2|TYPE=Base|PREVARGTEQ:DragonAgeCategory,1							BONUS:VAR|Maneuverability|-1|TYPE=Base.STACK|PREVARGTEQ:DragonAgeCategory,8											
#stats														Wyrmling	Very Young	Young	Juvenile	Young Adult	Adult	Mature Adult	Old	Very Old	Ancient	Wyrm	Great Wyrm							
CATEGORY=Internal|Race Traits ~ Dragon (Chaos).MOD															BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,2	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,3	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,4	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,5	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,6	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,7	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,8	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,9	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,10	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,11	BONUS:STAT|STR|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,12							
CATEGORY=Internal|Race Traits ~ Dragon (Chaos).MOD																																
CATEGORY=Internal|Race Traits ~ Dragon (Chaos).MOD														BONUS:STAT|CON|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,1	BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,2		BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,4	BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,5		BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,7	BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,8	BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,9	BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,10	BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,11	BONUS:STAT|CON|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,12							
CATEGORY=Internal|Race Traits ~ Dragon (Chaos).MOD														BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,1		BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,3	BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,4		BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,6		BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,8		BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,10	BONUS:STAT|INT|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,11								
CATEGORY=Internal|Race Traits ~ Dragon (Chaos).MOD														BONUS:STAT|WIS|4|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,1		BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,3	BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,4		BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,6		BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,8		BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,10	BONUS:STAT|WIS|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,11								
CATEGORY=Internal|Race Traits ~ Dragon (Chaos).MOD														BONUS:STAT|CHA|6|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,1		BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,3	BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,4		BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,6		BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,8		BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,10	BONUS:STAT|CHA|2|TYPE=Racial.STACK|PREVARGTEQ:DragonAgeCategory,11								
#SR																																
CATEGORY=Internal|Race Traits ~ Dragon (Chaos).MOD				SR:DragonSpellResistance														BONUS:VAR|DragonSpellResistance|24|PREVARGTEQ:DragonAgeCategory,5	BONUS:VAR|DragonSpellResistance|2|PREVARGTEQ:DragonAgeCategory,6	BONUS:VAR|DragonSpellResistance|2|PREVARGTEQ:DragonAgeCategory,7	BONUS:VAR|DragonSpellResistance|2|PREVARGTEQ:DragonAgeCategory,8	BONUS:VAR|DragonSpellResistance|2|PREVARGTEQ:DragonAgeCategory,9	BONUS:VAR|DragonSpellResistance|2|PREVARGTEQ:DragonAgeCategory,10	BONUS:VAR|DragonSpellResistance|3|PREVARGTEQ:DragonAgeCategory,11	BONUS:VAR|DragonSpellResistance|1|PREVARGTEQ:DragonAgeCategory,12							
#AC / DR																																
CATEGORY=Internal|Race Traits ~ Dragon (Chaos).MOD				DR:0/Magic										BONUS:VAR|DragonNaturalArmorBonus|2		BONUS:MISC|DR|Magic|5|PREVARGTEQ:DragonAgeCategory,3		BONUS:MISC|DR|Magic|5|PREVARGTEQ:DragonAgeCategory,5		BONUS:MISC|DR|Magic|5|PREVARGTEQ:DragonAgeCategory,7		BONUS:MISC|DR|Magic|5|PREVARGTEQ:DragonAgeCategory,9										
CATEGORY=Internal|Race Traits ~ Dragon (Chaos).MOD				DR:0/Law																		BONUS:MISC|DR|Law|5|PREVARGTEQ:DragonAgeCategory,9		BONUS:MISC|DR|Law|5|PREVARGTEQ:DragonAgeCategory,11								
Breath Weapon	CATEGORY:Special Ability	TYPE:TrueDragonChaosDragonRaceTrait.SpecialAttack.Supernatural.Breath Weapon	VISIBLE:YES	DESC:A chaos dragon has two types of breath weapon, a line of energy and a cone of confusion gas. The energy type of its breath weapon is determined randomly each time it uses the breath weapon by rolling d%%: 01-20 acid, 21-40 cold, 41-60 electricity, 61-80 fire, 81-100 sonic. Even the dragon itself doesn't know which type of energy it will emit before it actually breathes. Creatures within the cone of confusion gas must succeed on a Will save or be confused for 1d6 rounds plus 1 round per age category of the dragon. Damage %1d%2, DC %3, Length %4|BreathWeaponDice|BreathWeaponDieSize|BreathWeaponDC|BreathWeaponLine	KEY:Dragon (Chaos Dragon) ~ Breath Weapon									BONUS:VAR|BreathWeaponDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Breath Weapon)	BONUS:VAR|BreathWeaponDieSize|4|TYPE=Base								ABILITY:Ability Focus|AUTOMATIC|Breath Weapon									SOURCEPAGE:Drac
Frightful Presence	CATEGORY:Special Ability	TYPE:TrueDragonChaosDragonRaceTrait.SpecialAttack.Supernatural	VISIBLE:YES	DESC:%1'ft Frightful Presence (Will DC %2)|FrightfulPresenceRange|FrightfulPresenceDC	KEY:Dragon (Chaos Dragon) ~ Frightful Presence				DEFINE:FrightfulPresenceRange|0	DEFINE:FrightfulPresenceDC|0				BONUS:VAR|FrightfulPresenceDC|DefaultDCCha	BONUS:VAR|FrightfulPresenceDC|2|PREABILITY:1,CATEGORY=FEAT,Ability Focus (Frightful Presence)	BONUS:VAR|FrightfulPresenceRange|30*DragonAgeCategory							ABILITY:Ability Focus|AUTOMATIC|Frightful Presence									SOURCEPAGE:Drac
Entropic Shield	CATEGORY:Special Ability	TYPE:TrueDragonChaosDragonRaceTrait.SpecialQuality.SpellLike	VISIBLE:YES		KEY:Dragon (Chaos Dragon) ~ Entropic Shield																		SPELLS:Innate|TIMES=3|CASTERLEVEL=DragonAgeCaterogy|Entropic Shield									SOURCEPAGE:Drac
Protection from Law	CATEGORY:Special Ability	TYPE:TrueDragonChaosDragonRaceTrait.SpecialQuality.SpellLike	VISIBLE:YES		KEY:Dragon (Chaos Dragon) ~ Protection from Law																		SPELLS:Innate|TIMES=3|CASTERLEVEL=DragonAgeCaterogy|Protection from Law									SOURCEPAGE:Drac
Chaos Hammer	CATEGORY:Special Ability	TYPE:TrueDragonChaosDragonRaceTrait.SpecialQuality.SpellLike	VISIBLE:YES		KEY:Dragon (Chaos Dragon) ~ Chaos Hammer																		SPELLS:Innate|TIMES=3|CASTERLEVEL=DragonAgeCaterogy|Chaos Hammer									SOURCEPAGE:Drac
Cloak of Chaos	CATEGORY:Special Ability	TYPE:TrueDragonChaosDragonRaceTrait.SpecialQuality.SpellLike	VISIBLE:YES		KEY:Dragon (Chaos Dragon) ~ Cloak of Chaos																		SPELLS:Innate|TIMES=1|CASTERLEVEL=DragonAgeCaterogy|Cloak of Chaos									SOURCEPAGE:Drac
Dispel Law	CATEGORY:Special Ability	TYPE:TrueDragonChaosDragonRaceTrait.SpecialQuality.SpellLike	VISIBLE:YES		KEY:Dragon (Chaos Dragon) ~ Dispel Law																		SPELLS:Innate|TIMES=1|CASTERLEVEL=DragonAgeCaterogy|Dispel Law									SOURCEPAGE:Drac
Mind Fog	CATEGORY:Special Ability	TYPE:TrueDragonChaosDragonRaceTrait.SpecialQuality.SpellLike	VISIBLE:YES		KEY:Dragon (Chaos Dragon) ~ Mind Fog																		SPELLS:Innate|TIMES=1|CASTERLEVEL=DragonAgeCaterogy|Mind Fog									SOURCEPAGE:Drac
Mislead	CATEGORY:Special Ability	TYPE:TrueDragonChaosDragonRaceTrait.SpecialQuality.SpellLike	VISIBLE:YES		KEY:Dragon (Chaos Dragon) ~ Mislead																		SPELLS:Innate|TIMES=1|CASTERLEVEL=DragonAgeCaterogy|Mislead									SOURCEPAGE:Drac
Word of Chaos	CATEGORY:Special Ability	TYPE:TrueDragonChaosDragonRaceTrait.SpecialQuality.SpellLike	VISIBLE:YES		KEY:Dragon (Chaos Dragon) ~ Word of Chaos																		SPELLS:Innate|TIMES=1|CASTERLEVEL=DragonAgeCaterogy|Word of Chaos									SOURCEPAGE:Drac
